time,ram_limit,cpu_limit,n,lat99
1647383709,3328M,1.5,300,89361738
1647383733,1280M,4.0,250,325075
1647383762,2816M,3.5,550,63109163
1647383848,3072M,2.5,50,83355
1647383872,3328M,1.5,350,92017119
1647383881,1280M,4.0,250,374721
1647383920,2816M,3.5,550,62060574
1647383990,3072M,2.5,50,92098
1647384029,1280M,4.0,250,336276
1647384038,3328M,1.5,350,91279394
1647384077,2816M,3.5,550,62124327
1647384134,3072M,2.5,100,2634799
1647384180,1280M,4.0,300,5735004
1647384205,3328M,1.5,400,92490582
1647384236,2816M,3.5,600,65898347
1647384279,3072M,2.5,100,6726867
1647384331,1280M,4.0,300,5577002
1647384373,3328M,1.5,400,91743680
1647384394,2816M,3.5,600,67714654
1647384426,3072M,2.5,100,6564020
1647384483,1280M,4.0,300,5300509
1647384539,3328M,1.5,450,94761879
1647384551,2816M,3.5,600,68449375
1647384575,3072M,2.5,150,28253733
1647384635,1280M,4.0,350,1584248
1647384705,3328M,1.5,500,93399534
1647384724,3072M,2.5,150,23063935
1647384788,1280M,4.0,350,18470576
1647384873,3072M,2.5,150,28388652
1647384875,3328M,1.5,500,97252142
1647384939,1280M,4.0,350,549405
1647385023,3072M,2.5,200,37178449
1647385042,3328M,1.5,550,97967931
1647385062,3072M,3.5,50,2252
1647385091,1280M,4.0,400,198522
1647385173,3072M,2.5,200,38975814
1647385204,3072M,3.5,50,3952
1647385208,3328M,1.5,550,98038732
1647385243,1280M,4.0,400,312567
1647385323,3072M,2.5,200,43481163
1647385386,3328M,1.5,600,97185029
1647385396,1280M,4.0,400,502180
1647385474,3072M,2.5,250,56236978
1647385490,3072M,3.5,100,5943
1647385564,3328M,1.5,600,92434861
1647385625,3072M,2.5,250,57518226
1647385634,3072M,3.5,100,12042
1647385776,3072M,2.5,250,54207049
1647385777,3072M,3.5,100,9058
1647385923,3072M,3.5,150,139383
1647385928,3072M,2.5,300,51432718
1647385975,3584M,1.5,50,1997882
1647386068,3072M,3.5,150,429324
1647386087,3072M,2.5,300,66556009
1647386119,3584M,1.5,50,251149
1647386213,3072M,3.5,150,121774
1647386239,3072M,2.5,300,54196464
1647386262,3584M,1.5,50,109096
1647386362,3072M,3.5,200,10183396
1647386393,3072M,2.5,350,73442075
1647386412,3584M,1.5,100,41609417
1647386512,3072M,3.5,200,16004569
1647386513,1536M,4.0,50,1111
1647386547,3072M,2.5,350,67593699
1647386562,3584M,1.5,100,40992685
1647386660,3072M,3.5,200,8060100
1647386700,3072M,2.5,350,65771943
1647386712,3584M,1.5,100,41815797
1647386799,1536M,4.0,100,7426
1647386812,3072M,3.5,250,27456378
1647386854,3072M,2.5,400,69267353
1647386863,3584M,1.5,150,62824753
1647386943,1536M,4.0,100,281612
1647386963,3072M,3.5,250,21819438
1647387012,3072M,2.5,400,70029434
1647387015,3584M,1.5,150,64635294
1647387086,1536M,4.0,100,39258
1647387115,3072M,3.5,250,23398788
1647387166,3584M,1.5,150,64995274
1647387170,3072M,2.5,400,70459309
1647387231,1536M,4.0,150,140572
1647387268,3072M,3.5,300,34201227
1647387319,3584M,1.5,200,77277505
1647387330,3072M,2.5,450,76036618
1647387376,1536M,4.0,150,144689
1647387420,3072M,3.5,300,28568906
1647387479,3584M,1.5,200,77605335
1647387489,3072M,2.5,450,78132727
1647387522,1536M,4.0,150,142948
1647387572,3072M,3.5,300,28324157
1647387637,3584M,1.5,250,85010792
1647387648,3072M,2.5,450,79500031
1647387669,1536M,4.0,200,306454
1647387726,3072M,3.5,350,40820335
1647387797,3584M,1.5,250,85171374
1647387808,3072M,2.5,500,83244174
1647387816,1536M,4.0,200,249260
1647387879,3072M,3.5,350,41648778
1647387956,3584M,1.5,300,90954701
1647387963,1536M,4.0,200,265289
1647387968,3072M,2.5,500,84281378
1647388032,3072M,3.5,350,40857203
1647388111,1536M,4.0,250,2711669
1647388119,3584M,1.5,300,89985399
1647388129,3072M,2.5,500,81903212
1647388186,3072M,3.5,400,49745622
1647388260,1536M,4.0,250,1990543
1647388284,3584M,1.5,350,91688649
1647388290,3072M,2.5,550,85006898
1647388341,3072M,3.5,400,49002444
1647388408,1536M,4.0,250,1631136
1647388450,3584M,1.5,350,91641921
1647388452,3072M,2.5,550,84284437
1647388495,3072M,3.5,400,49714967
1647388559,1536M,4.0,300,4943310
1647388615,3072M,2.5,550,84575039
1647388618,3584M,1.5,400,93203540
1647388651,3072M,3.5,450,56816697
1647388710,1536M,4.0,300,5086992
1647388778,3072M,2.5,600,87375229
1647388788,3584M,1.5,450,95923243
1647388807,3072M,3.5,450,56733188
1647388860,1536M,4.0,300,549761
1647388941,3072M,2.5,600,87516759
1647388954,3584M,1.5,450,96361224
1647388962,3072M,3.5,450,57549572
1647389013,1536M,4.0,350,9256041
1647389104,3072M,2.5,600,87803861
1647389118,3072M,3.5,500,62266462
1647389127,3584M,1.5,500,97808908
1647389167,1536M,4.0,350,10550642
1647389274,3072M,3.5,500,53520162
1647389289,3584M,1.5,500,97145661
1647389321,1536M,4.0,350,16506450
1647389430,3072M,3.5,500,62140642
1647389461,3584M,1.5,550,98191217
1647389475,1536M,4.0,400,23621586
1647389586,3072M,3.5,550,58764921
1647389628,1536M,4.0,400,28864917
1647389629,3328M,2.5,50,147671
1647389629,3584M,1.5,550,98501065
1647389743,3072M,3.5,550,61214613
1647389771,3328M,2.5,50,1008154
1647389783,1536M,4.0,400,29137269
1647389809,3584M,1.5,600,97232351
1647389899,3072M,3.5,550,63953073
1647389913,3328M,2.5,50,21356
1647390055,3072M,3.5,600,71606551
1647390061,3328M,2.5,100,10970403
1647390089,1536M,4.0,450,40646592
1647390210,3328M,2.5,100,9867762
1647390215,3072M,3.5,600,72611547
1647390227,3840M,1.5,50,3489988
1647390354,3328M,2.5,100,4925516
1647390369,3840M,1.5,50,103741
1647390371,3072M,3.5,600,66490849
1647390503,3328M,2.5,150,8908746
1647390511,3840M,1.5,50,103631
1647390652,3328M,2.5,150,23253001
1647390660,3840M,1.5,100,48924653
1647390800,3328M,2.5,150,28946037
1647390828,3840M,1.5,100,94823132
1647390903,3328M,3.5,50,4560
1647390951,3328M,2.5,200,47993631
1647390978,3840M,1.5,100,50468516
1647391101,3328M,2.5,200,19355996
1647391129,3840M,1.5,150,54633589
1647391187,3328M,3.5,50,2333
1647391252,3328M,2.5,200,37023239
1647391282,3840M,1.5,150,66755585
1647391331,3328M,3.5,100,165511
1647391358,1792M,4.0,50,1352
1647391403,3328M,2.5,250,50379196
1647391436,3840M,1.5,150,67366545
1647391474,3328M,3.5,100,128287
1647391554,3328M,2.5,250,48784981
1647391589,3840M,1.5,200,74825652
1647391618,3328M,3.5,100,119129
1647391643,1792M,4.0,100,3592
1647391706,3328M,2.5,250,49085758
1647391746,3840M,1.5,200,74606714
1647391763,3328M,3.5,150,540229
1647391787,1792M,4.0,100,2335
1647391858,3328M,2.5,300,58125415
1647391901,3840M,1.5,200,77776229
1647391908,3328M,3.5,150,389496
1647391931,1792M,4.0,100,1255
1647392010,3328M,2.5,300,56946877
1647392052,3840M,1.5,250,85071545
1647392053,3328M,3.5,150,514997
1647392077,1792M,4.0,150,80843
1647392162,3328M,2.5,300,56249847
1647392203,3328M,3.5,200,9870459
1647392211,3840M,1.5,250,85466339
1647392222,1792M,4.0,150,65616
1647392314,3328M,2.5,350,64117946
1647392353,3328M,3.5,200,10967602
1647392367,1792M,4.0,150,72608
1647392373,3840M,1.5,300,89395821
1647392467,3328M,2.5,350,63669311
1647392503,3328M,3.5,200,16726770
1647392514,1792M,4.0,200,92861
1647392536,3840M,1.5,300,86460804
1647392620,3328M,2.5,350,64715263
1647392653,3328M,3.5,250,29580510
1647392661,1792M,4.0,200,212115
1647392701,3840M,1.5,350,87733503
1647392773,3328M,2.5,400,71299281
1647392804,3328M,3.5,250,30073924
1647392808,1792M,4.0,200,298497
1647392870,3840M,1.5,400,92133072
1647392927,3328M,2.5,400,72783682
1647392956,3328M,3.5,250,29270868
1647392957,1792M,4.0,250,1365477
1647393038,3840M,1.5,400,91451892
1647393081,3328M,2.5,400,73505296
1647393107,1792M,4.0,250,2968123
1647393110,3328M,3.5,300,43453284
1647393207,3840M,1.5,450,93413696
1647393235,3328M,2.5,450,78856517
1647393255,1792M,4.0,250,2172692
1647393263,3328M,3.5,300,41400547
1647393376,3840M,1.5,500,95580224
1647393392,3328M,2.5,450,81013629
1647393406,1792M,4.0,300,13922230
1647393416,3328M,3.5,300,42980001
1647393539,3840M,1.5,500,97296503
1647393546,3328M,2.5,450,81437378
1647393558,1792M,4.0,300,11628554
1647393569,3328M,3.5,350,50643146
1647393702,3328M,2.5,500,85328785
1647393702,3840M,1.5,500,98105997
1647393710,1792M,4.0,300,12688483
1647393722,3328M,3.5,350,50838900
1647393860,3328M,2.5,500,86328726
1647393862,1792M,4.0,350,24874548
1647393874,3840M,1.5,550,98351337
1647393876,3328M,3.5,350,52695070
1647394015,1792M,4.0,350,24517140
1647394017,3328M,2.5,500,86511038
1647394030,3328M,3.5,400,59892111
1647394054,3840M,1.5,600,98040910
1647394168,1792M,4.0,350,21651410
1647394176,3328M,2.5,550,89347707
1647394185,3328M,3.5,400,59647054
1647394233,3840M,1.5,600,98250874
1647394321,1792M,4.0,400,31347788
1647394336,3328M,2.5,550,87621444
1647394340,3328M,3.5,400,56987792
1647394474,1792M,4.0,400,31848844
1647394495,3328M,3.5,450,63361075
1647394500,3328M,2.5,550,87393136
1647394627,1792M,4.0,400,30225583
1647394646,4096M,1.5,50,4428196
1647394649,3328M,3.5,450,62976977
1647394659,3328M,2.5,600,87833494
1647394781,1792M,4.0,450,38026405
1647394794,4096M,1.5,50,8286771
1647394805,3328M,3.5,450,63353658
1647394822,3328M,2.5,600,85877046
1647394935,1792M,4.0,450,37544538
1647394941,4096M,1.5,50,8455232
1647394961,3328M,3.5,500,66278822
1647394985,3328M,2.5,600,85379418
1647395089,1792M,4.0,450,32891826
1647395090,4096M,1.5,100,48218902
1647395118,3328M,3.5,500,61014792
1647395241,4096M,1.5,100,49085790
1647395244,1792M,4.0,500,40459354
1647395274,3328M,3.5,500,54289657
1647395389,4096M,1.5,100,23601587
1647395458,3584M,2.5,50,76862
1647395499,1792M,4.0,500,44054979
1647395501,3328M,3.5,550,71076879
1647395540,4096M,1.5,150,64192012
1647395600,3584M,2.5,50,44103
1647395667,3328M,3.5,550,66028709
1647395692,4096M,1.5,150,64915029
1647395743,3584M,2.5,50,76400
1647395824,3328M,3.5,550,65687428
1647395843,4096M,1.5,150,65359025
1647395888,3584M,2.5,100,4063877
1647395983,3328M,3.5,600,66758086
1647395996,4096M,1.5,200,75313153
1647396033,3584M,2.5,100,616753
1647396142,3328M,3.5,600,58573902
1647396153,4096M,1.5,200,72870955
1647396177,3584M,2.5,100,266592
1647396299,3328M,3.5,600,59630187
1647396308,4096M,1.5,200,73396955
1647396326,3584M,2.5,150,16385872
1647396459,4096M,1.5,250,70987302
1647396475,3584M,2.5,150,16882557
1647396610,4096M,1.5,250,85352449
1647396624,3584M,2.5,150,35034382
1647396764,4096M,1.5,250,83960834
1647396774,3584M,2.5,200,40503726
1647396919,4096M,1.5,300,91302268
1647396924,3584M,2.5,200,50032995
1647397072,2048M,4.0,50,1312
1647397074,3584M,2.5,200,52595286
1647397077,4096M,1.5,300,93119385
1647397092,3584M,3.5,50,1155
1647397225,3584M,2.5,250,66008596
1647397232,4096M,1.5,300,92362553
1647397237,3584M,3.5,100,4238
1647397357,2048M,4.0,100,6095
1647397375,3584M,2.5,250,61668246
1647397380,3584M,3.5,100,12000
1647397391,4096M,1.5,350,90701488
1647397501,2048M,4.0,100,302380
1647397524,3584M,3.5,100,11189
1647397526,3584M,2.5,250,62131255
1647397556,4096M,1.5,350,86767139
1647397644,2048M,4.0,100,19980
1647397669,3584M,3.5,150,136570
1647397679,3584M,2.5,300,65092638
1647397724,4096M,1.5,400,90102486
1647397789,2048M,4.0,150,134942
1647397814,3584M,3.5,150,145182
1647397831,3584M,2.5,300,60889903
1647397894,4096M,1.5,450,92995167
1647397935,2048M,4.0,150,127786
1647397959,3584M,3.5,150,135849
1647397983,3584M,2.5,300,60488674
1647398059,4096M,1.5,450,93180433
1647398080,2048M,4.0,150,120745
1647398106,3584M,3.5,200,277787
1647398136,3584M,2.5,350,66236256
1647398223,4096M,1.5,500,97458498
1647398226,2048M,4.0,200,243813
1647398253,3584M,3.5,200,4014575
1647398289,3584M,2.5,350,64327253
1647398373,2048M,4.0,200,243408
1647398395,4096M,1.5,550,97935542
1647398400,3584M,3.5,200,219976
1647398443,3584M,2.5,350,63076108
1647398519,2048M,4.0,200,263405
1647398552,3584M,3.5,250,20574111
1647398573,4096M,1.5,550,97435296
1647398597,3584M,2.5,400,71131425
1647398667,2048M,4.0,250,445773
1647398703,3584M,3.5,250,17448297
1647398750,4096M,1.5,600,98059432
1647398756,3584M,2.5,400,72457748
1647398815,2048M,4.0,250,423468
1647398853,3584M,3.5,250,11172821
1647398914,3584M,2.5,400,61375727
1647398963,2048M,4.0,250,538952
1647399004,3584M,3.5,300,21158330
1647399068,3584M,2.5,450,69830631
1647399114,2048M,4.0,300,8522344
1647399156,3584M,3.5,300,19120258
1647399226,3584M,2.5,450,69393745
1647399265,2048M,4.0,300,8346469
1647399307,3584M,3.5,300,21335727
1647399383,3584M,2.5,450,69957348
1647399416,2048M,4.0,300,10019159
1647399460,3584M,3.5,350,33616141
1647399541,3584M,2.5,500,76565644
1647399569,2048M,4.0,350,14200593
1647399612,3584M,3.5,350,32430309
1647399699,3584M,2.5,500,76537236
1647399721,2048M,4.0,350,14054885
1647399765,3584M,3.5,350,32560092
1647399857,3584M,2.5,500,78022182
1647399874,2048M,4.0,350,14155270
1647399918,3584M,3.5,400,43039746
1647400016,3584M,2.5,550,82154177
1647400027,2048M,4.0,400,25849744
1647400071,3584M,3.5,400,42266921
1647400175,3584M,2.5,550,82803326
1647400180,2048M,4.0,400,24617357
1647400225,3584M,3.5,400,43459288
1647400334,2048M,4.0,400,24099542
1647400336,3584M,2.5,550,81980410
1647400379,3584M,3.5,450,51634517
1647400488,2048M,4.0,450,32220902
1647400498,3584M,2.5,600,85923369
1647400533,3584M,3.5,450,53479448
1647400642,2048M,4.0,450,32616180
1647400660,3584M,2.5,600,85228019
1647400687,3584M,3.5,450,52558546
1647400796,2048M,4.0,450,30635553
1647400821,3584M,2.5,600,85290468
1647400843,3584M,3.5,500,59127489
1647400951,2048M,4.0,500,28197611
1647400997,3584M,3.5,500,56877315
1647401106,2048M,4.0,500,38660204
1647401153,3584M,3.5,500,59939812
1647401262,2048M,4.0,500,24272621
1647401309,3584M,3.5,550,59519228
1647401340,3840M,2.5,50,7339
1647401417,2048M,4.0,550,38231901
1647401465,3584M,3.5,550,63737716
1647401482,3840M,2.5,50,425318
1647401573,2048M,4.0,550,36685035
1647401620,3584M,3.5,550,63251283
1647401624,3840M,2.5,50,15508
1647401729,2048M,4.0,550,37061175
1647401768,3840M,2.5,100,158957
1647401777,3584M,3.5,600,66763147
1647401886,2048M,4.0,600,46710504
1647401912,3840M,2.5,100,121462
1647401934,3584M,3.5,600,62048672
1647402043,2048M,4.0,600,50169357
1647402056,3840M,2.5,100,357730
1647402092,3584M,3.5,600,61468603
1647402200,2048M,4.0,600,41064106
1647402203,3840M,2.5,150,4453143
1647402352,3840M,2.5,150,13349540
1647402498,3840M,2.5,150,291464
1647402648,3840M,2.5,200,16955706
1647402798,3840M,2.5,200,13895826
1647402847,2304M,4.0,50,1062
1647402949,3840M,2.5,200,16473437
1647403026,3840M,3.5,100,3275
1647403099,3840M,2.5,250,40218170
1647403169,3840M,3.5,100,10550
1647403250,3840M,2.5,250,39859376
1647403313,3840M,3.5,100,7614
1647403400,3840M,2.5,250,44553435
1647403420,2304M,4.0,100,2446
1647403458,3840M,3.5,150,96344
1647403552,3840M,2.5,300,53164729
1647403565,2304M,4.0,150,125495
1647403603,3840M,3.5,150,95354
1647403703,3840M,2.5,300,53033843
1647403710,2304M,4.0,150,106313
1647403748,3840M,3.5,150,35289
1647403855,2304M,4.0,150,120958
1647403855,3840M,2.5,300,55262777
1647403894,3840M,3.5,200,38019
1647404001,2304M,4.0,200,744408
1647404009,3840M,2.5,350,66017141
1647404041,3840M,3.5,200,10303
1647404148,2304M,4.0,200,214167
1647404161,3840M,2.5,350,64906704
1647404188,3840M,3.5,200,41908
1647404294,2304M,4.0,200,190115
1647404313,3840M,2.5,350,65766740
1647404337,3840M,3.5,250,7665449
1647404442,2304M,4.0,250,479719
1647404466,3840M,2.5,400,70330174
1647404485,3840M,3.5,250,7502514
1647404590,2304M,4.0,250,540450
1647404619,3840M,2.5,400,70671080
1647404634,3840M,3.5,250,6543850
1647404737,2304M,4.0,250,410313
1647404772,3840M,2.5,400,71383795
1647404786,3840M,3.5,300,21661303
1647404889,2304M,4.0,300,7823113
1647404926,3840M,2.5,450,74934724
1647404937,3840M,3.5,300,23881010
1647405040,2304M,4.0,300,7391363
1647405080,3840M,2.5,450,75820500
1647405089,3840M,3.5,300,26287210
1647405191,2304M,4.0,300,7902381
1647405234,3840M,2.5,450,74851922
1647405241,3840M,3.5,350,36112430
1647405344,2304M,4.0,350,13807567
1647405389,3840M,2.5,500,79724522
1647405394,3840M,3.5,350,36714072
1647405496,2304M,4.0,350,12745257
1647405547,3840M,3.5,350,37275912
1647405547,3840M,2.5,500,79611085
1647405648,2304M,4.0,350,12405709
1647405700,3840M,3.5,400,43167050
1647405706,3840M,2.5,500,78946605
1647405802,2304M,4.0,400,25028014
1647405853,3840M,3.5,400,49090564
1647405868,3840M,2.5,550,82996655
1647405955,2304M,4.0,400,23521020
1647406006,3840M,3.5,400,46750439
1647406029,3840M,2.5,550,82100816
1647406108,2304M,4.0,400,22158745
1647406160,3840M,3.5,450,52219133
1647406190,3840M,2.5,550,81462379
1647406262,2304M,4.0,450,32591830
1647406314,3840M,3.5,450,55243671
1647406353,3840M,2.5,600,83225348
1647406417,2304M,4.0,450,32781526
1647406469,3840M,3.5,450,53681831
1647406514,3840M,2.5,600,82292869
1647406571,2304M,4.0,450,31252062
1647406624,3840M,3.5,500,59336875
1647406677,3840M,2.5,600,83883463
1647406726,2304M,4.0,500,41480236
1647406779,3840M,3.5,500,44309371
1647406881,2304M,4.0,500,38405869
1647406935,3840M,3.5,500,46267130
1647407036,2304M,4.0,500,25079019
1647407086,4096M,2.5,50,194946
1647407090,3840M,3.5,550,62014761
1647407191,2304M,4.0,550,38732011
1647407227,4096M,2.5,50,10160
1647407247,3840M,3.5,550,61247287
1647407347,2304M,4.0,550,41813156
1647407370,4096M,2.5,50,11187
1647407403,3840M,3.5,550,56540507
1647407503,2304M,4.0,550,45302252
1647407513,4096M,2.5,100,377585
1647407560,3840M,3.5,600,57793697
1647407657,4096M,2.5,100,388011
1647407659,2304M,4.0,600,52669491
1647407717,3840M,3.5,600,59908347
1647407801,4096M,2.5,100,357015
1647407816,2304M,4.0,600,53584296
1647407875,3840M,3.5,600,62130455
1647407949,4096M,2.5,150,8989483
1647407973,2304M,4.0,600,36941649
1647408098,4096M,2.5,150,7235596
1647408242,4096M,2.5,150,266174
1647408381,4096M,3.5,50,1047
1647408392,4096M,2.5,200,5951866
1647408523,4096M,3.5,50,2335
1647408542,4096M,2.5,200,7016907
1647408665,4096M,3.5,50,4102
1647408690,4096M,2.5,200,5538500
1647408764,2560M,4.0,50,1136
1647408809,4096M,3.5,100,97790
1647408842,4096M,2.5,250,46217398
1647408907,2560M,4.0,100,4301
1647408952,4096M,3.5,100,87345
1647408993,4096M,2.5,250,42612591
1647409051,2560M,4.0,100,2469
1647409096,4096M,3.5,100,115890
1647409144,4096M,2.5,250,36955600
1647409195,2560M,4.0,100,2325
1647409241,4096M,3.5,150,231274
1647409296,4096M,2.5,300,47267797
1647409340,2560M,4.0,150,82827
1647409387,4096M,3.5,150,310013
1647409448,4096M,2.5,300,48757109
1647409485,2560M,4.0,150,64520
1647409532,4096M,3.5,150,2071213
1647409599,4096M,2.5,300,49866490
1647409629,2560M,4.0,150,77151
1647409679,4096M,3.5,200,1565264
1647409752,4096M,2.5,350,59323190
1647409776,2560M,4.0,200,206436
1647409827,4096M,3.5,200,1538425
1647409904,4096M,2.5,350,59368188
1647409922,2560M,4.0,200,216736
1647409974,4096M,3.5,200,1717626
1647410057,4096M,2.5,350,61773105
1647410069,2560M,4.0,200,266859
1647410123,4096M,3.5,250,4041536
1647410210,4096M,2.5,400,69040861
1647410217,2560M,4.0,250,367818
1647410273,4096M,3.5,250,5481998
1647410363,4096M,2.5,400,68636244
1647410365,2560M,4.0,250,336080
1647410423,4096M,3.5,250,4673433
1647410512,2560M,4.0,250,510879
1647410517,4096M,2.5,400,68977803
1647410575,4096M,3.5,300,13379768
1647410664,2560M,4.0,300,7276664
1647410671,4096M,2.5,450,73615456
1647410727,4096M,3.5,300,22890616
1647410815,2560M,4.0,300,6255258
1647410826,4096M,2.5,450,73668556
1647410878,4096M,3.5,300,21521400
1647410966,2560M,4.0,300,6851797
1647410981,4096M,2.5,450,73099460
1647411031,4096M,3.5,350,34773636
1647411119,2560M,4.0,350,12217600
1647411137,4096M,2.5,500,77664269
1647411184,4096M,3.5,350,34873032
1647411271,2560M,4.0,350,11285805
1647411297,4096M,2.5,500,76893631
1647411336,4096M,3.5,350,36336013
1647411423,2560M,4.0,350,9291250
1647411456,4096M,2.5,500,76798430
1647411490,4096M,3.5,400,44542962
1647411576,2560M,4.0,400,21795680
1647411617,4096M,2.5,550,78983516
1647411643,4096M,3.5,400,43929252
1647411729,2560M,4.0,400,19239878
1647411776,4096M,2.5,550,80495886
1647411797,4096M,3.5,400,45947740
1647411882,2560M,4.0,400,21279747
1647411935,4096M,2.5,550,80709520
1647411951,4096M,3.5,450,52676163
1647412037,2560M,4.0,450,27712318
1647412095,4096M,2.5,600,84505080
1647412106,4096M,3.5,450,53999775
1647412191,2560M,4.0,450,28794334
1647412255,4096M,2.5,600,85190777
1647412260,4096M,3.5,450,53660353
1647412345,2560M,4.0,450,26107824
1647412416,4096M,3.5,500,59075519
1647412417,4096M,2.5,600,84586409
1647412501,2560M,4.0,500,35686598
1647412571,4096M,3.5,500,35461253
1647412655,2560M,4.0,500,15945214
1647412726,4096M,3.5,500,33879585
1647412810,2560M,4.0,500,16061963
1647412882,4096M,3.5,550,39434439
1647412966,2560M,4.0,550,26581714
1647413037,4096M,3.5,550,39513017
1647413122,2560M,4.0,550,25671978
1647413193,4096M,3.5,550,41190253
1647413278,2560M,4.0,550,24102210
1647413349,4096M,3.5,600,47939073
1647413434,2560M,4.0,600,34256532
1647413506,4096M,3.5,600,48354097
