time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,lat95
1647377114,2560M,2.5,1654063104.0,1.20288,600,73674515
1647377155,3072M,1.5,457121792.0,0.346865,100,39126755
1647377170,2560M,3.5,1417715712.0,1.522988,450,41678636
1647377276,2560M,2.5,1743065088.0,1.128749,600,74189562
1647377303,3072M,1.5,479916032.0,0.346865,100,39521662
1647377325,2560M,3.5,1416249344.0,1.511213,450,41151376
1647377436,2560M,2.5,1815035904.0,1.091022,600,75782881
1647377453,3072M,1.5,620310528.0,0.358641,150,60085459
1647377481,2560M,3.5,1563348992.0,1.496734,500,49195963
1647377601,3072M,1.5,555601920.0,0.451324,150,46106381
1647377636,2560M,3.5,1537552384.0,1.570268,500,46582707
1647377751,3072M,1.5,604295168.0,0.451324,150,57911338
1647377791,2560M,3.5,1563672576.0,1.570268,500,41051008
1647377901,3072M,1.5,731553792.0,0.479473,200,52097439
1647377947,2560M,3.5,1730965504.0,1.656427,550,52772328
1647377952,2816M,2.5,246251520.0,0.807721,50,6270
1647378054,3072M,1.5,687796224.0,0.517027,200,66268710
1647378095,2816M,2.5,259117056.0,0.639107,50,57778
1647378103,2560M,3.5,1625489408.0,1.656427,550,71589336
1647378210,3072M,1.5,713674752.0,0.493742,200,76629279
1647378238,2816M,2.5,255688704.0,0.608039,50,11568
1647378259,2560M,3.5,1596141568.0,1.324225,550,54880364
1647378361,3072M,1.5,801681408.0,0.38464,250,82271470
1647378386,2816M,2.5,486920192.0,0.560816,100,20313531
1647378419,2560M,3.5,1762160640.0,1.498165,600,63384665
1647378517,3072M,1.5,791126016.0,0.394316,250,88831515
1647378534,2816M,2.5,495468544.0,0.541708,100,14087420
1647378579,2560M,3.5,1844994048.0,1.498165,600,61268021
1647378678,3072M,1.5,865615872.0,0.352465,300,93087164
1647378682,2816M,2.5,479055872.0,0.541708,100,10742974
1647378737,2560M,3.5,1758056448.0,1.496246,600,62889581
1647378809,1024M,4.0,317530112.0,1.342607,100,599
1647378831,2816M,2.5,626749440.0,0.601993,150,11539954
1647378842,3072M,1.5,939962368.0,0.38731,300,82358737
1647378952,1024M,4.0,319164416.0,1.572412,100,637
1647378980,2816M,2.5,613728256.0,0.601993,150,28168162
1647379006,3072M,1.5,1043189760.0,0.408351,350,90926595
1647379096,1024M,4.0,313298944.0,1.496544,100,500
1647379125,2816M,2.5,614043648.0,0.630683,150,153983
1647379170,3072M,1.5,1003577344.0,0.42772,350,81051416
1647379241,1024M,4.0,355483648.0,1.589183,150,105443
1647379276,2816M,2.5,775913472.0,0.660879,200,41325170
1647379339,3072M,1.5,1250713600.0,0.444638,400,90845446
1647379386,1024M,4.0,354680832.0,1.669357,150,99384
1647379427,2816M,2.5,747855872.0,0.729738,200,32660842
1647379504,3072M,1.5,1212624896.0,0.429347,450,93274023
1647379531,1024M,4.0,371261440.0,1.669357,150,90731
1647379578,2816M,2.5,741269504.0,0.722428,200,28270418
1647379665,3072M,1.5,1304276992.0,0.390364,450,94043940
1647379678,1024M,4.0,444522496.0,1.667466,200,208998
1647379678,2816M,3.5,312205312.0,1.077054,100,87659
1647379731,2816M,2.5,848592896.0,0.811577,250,41222082
1647379823,2816M,3.5,312520704.0,1.001892,100,98572
1647379825,1024M,4.0,464965632.0,1.60859,200,151278
1647379828,3072M,1.5,1377464320.0,0.400399,450,94885400
1647379883,2816M,2.5,863088640.0,0.843789,250,43704606
1647379966,2816M,3.5,326561792.0,0.965184,100,102093
1647379972,1024M,4.0,446619648.0,1.535152,200,115922
1647379998,3072M,1.5,1411571712.0,0.403507,500,94053922
1647380035,2816M,2.5,863973376.0,0.843789,250,42118443
1647380111,2816M,3.5,380776448.0,0.990513,150,345663
1647380120,1024M,4.0,575606784.0,1.530673,250,185178
1647380167,3072M,1.5,1411571712.0,0.398311,500,93496544
1647380189,2816M,2.5,1021730816.0,0.8319,300,55410650
1647380256,2816M,3.5,440000512.0,0.995231,150,362988
1647380268,1024M,4.0,555835392.0,1.51578,250,213151
1647380338,3072M,1.5,1309020160.0,0.398311,550,96065858
1647380341,2816M,2.5,981987328.0,0.8319,300,54826984
1647380402,2816M,3.5,406646784.0,1.004497,150,342616
1647380417,1024M,4.0,571121664.0,1.496245,250,192171
1647380495,2816M,2.5,975319040.0,0.832741,300,56796811
1647380512,3072M,1.5,1586958336.0,0.390156,550,97116953
1647380549,2816M,3.5,697520128.0,1.021737,200,1607862
1647380565,1024M,4.0,1414492160.0,1.496245,300,116162
1647380649,2816M,2.5,1104154624.0,0.83541,350,63496985
1647380680,3072M,1.5,1678172160.0,0.38245,600,98471050
1647380698,2816M,3.5,693829632.0,1.02969,200,13880650
1647380715,1024M,4.0,1769533440.0,1.440242,300,6640310
1647380803,2816M,2.5,1103982592.0,0.888865,350,58450779
1647380846,2816M,3.5,687341568.0,1.02969,200,8116247
1647380956,2816M,2.5,1170866176.0,0.908545,350,58930571
1647380996,2816M,3.5,849580032.0,1.136965,250,13126744
1647381110,2816M,2.5,1190391808.0,0.919462,400,66033007
1647381144,2816M,3.5,842948608.0,1.252572,250,241531
1647381249,3328M,1.5,309919744.0,0.395866,50,3662254
1647381263,2816M,2.5,1212051456.0,0.926478,400,67009080
1647381293,2816M,3.5,897302528.0,1.28426,250,305234
1647381393,3328M,1.5,322809856.0,0.355672,50,3365197
1647381416,2816M,2.5,1323274240.0,0.934853,400,65797412
1647381445,2816M,3.5,1036951552.0,1.317931,300,12069947
1647381538,3328M,1.5,282886144.0,0.364009,50,3099559
1647381570,2816M,2.5,1407434752.0,0.965063,450,68786446
1647381597,2816M,3.5,964141056.0,1.389533,300,13655737
1647381687,3328M,1.5,472129536.0,0.364009,100,48965180
1647381725,2816M,2.5,1423540224.0,0.965063,450,80969022
1647381749,2816M,3.5,1024991232.0,1.389533,300,40649217
1647381836,3328M,1.5,452374528.0,0.336183,100,46456654
1647381884,2816M,2.5,1369792512.0,0.865989,450,73208636
1647381903,2816M,3.5,1146822656.0,1.252079,350,23406383
1647381985,3328M,1.5,491839488.0,0.317335,100,58816014
1647382045,2816M,2.5,1493073920.0,0.792571,500,83526844
1647382057,2816M,3.5,1138225152.0,1.344157,350,38832114
1647382135,3328M,1.5,557940736.0,0.300084,150,75737855
1647382206,2816M,2.5,1493073920.0,0.792571,500,85768606
1647382211,2816M,3.5,1212067840.0,1.344157,350,39760585
1647382288,3328M,1.5,562839552.0,0.28781,150,74509304
1647382366,2816M,3.5,1301536768.0,1.218877,400,47931313
1647382369,2816M,2.5,1360195584.0,0.714345,500,83738026
1647382420,1280M,4.0,310751232.0,1.340452,100,5893
1647382439,3328M,1.5,572289024.0,0.31966,150,70639310
1647382520,2816M,3.5,1290031104.0,1.20709,400,48818139
1647382531,2816M,2.5,1520775168.0,0.734785,550,85852457
1647382564,1280M,4.0,355360768.0,1.541053,100,16960
1647382592,3328M,1.5,759500800.0,0.332111,200,78742322
1647382674,2816M,3.5,1281163264.0,1.235496,400,49939984
1647382690,2816M,2.5,1563545600.0,0.743398,550,86955597
1647382708,1280M,4.0,312958976.0,1.541053,100,449
1647382750,3328M,1.5,759500800.0,0.335479,200,77125279
1647382828,2816M,3.5,1421484032.0,1.130831,450,58191079
1647382851,2816M,2.5,1548156928.0,0.74911,550,88483736
1647382854,1280M,4.0,374673408.0,1.447422,150,129381
1647382909,3328M,1.5,670486528.0,0.348107,200,77160401
1647382982,2816M,3.5,1444012032.0,1.188626,450,60282853
1647382999,1280M,4.0,399454208.0,1.447422,150,111665
1647383015,2816M,2.5,1896103936.0,0.768565,600,87610220
1647383069,3328M,1.5,794624000.0,0.348107,250,82387434
1647383136,2816M,3.5,1437827072.0,1.188626,450,61861117
1647383144,1280M,4.0,398028800.0,1.401757,150,108905
1647383181,2816M,2.5,1824907264.0,0.816365,600,84631488
1647383230,3328M,1.5,760999936.0,0.349028,250,83347093
1647383291,2816M,3.5,1532792832.0,1.149106,500,63903574
1647383291,1280M,4.0,435564544.0,1.49148,200,245645
1647383392,3328M,1.5,819228672.0,0.367921,300,86190589
1647383439,1280M,4.0,448393216.0,1.49148,200,244836
1647383448,2816M,3.5,1457471488.0,1.150057,500,66601041
1647383552,3328M,1.5,948822016.0,0.372871,300,86046870
1647383585,1280M,4.0,450949120.0,1.537005,200,173694
1647383605,2816M,3.5,1527685120.0,1.301865,500,54366497
1647383705,3072M,2.5,259387392.0,0.736923,50,67810
1647383709,3328M,1.5,948822016.0,0.385318,300,89134851
1647383733,1280M,4.0,650653696.0,1.630898,250,293247
1647383762,2816M,3.5,1704398848.0,1.362855,550,62160667
1647383848,3072M,2.5,265121792.0,0.612093,50,64817
1647383872,3328M,1.5,958496768.0,0.395582,350,91794723
1647383881,1280M,4.0,571392000.0,1.662438,250,318764
1647383920,2816M,3.5,1704398848.0,1.362855,550,61707424
1647383990,3072M,2.5,253829120.0,0.634985,50,73149
1647384029,1280M,4.0,552554496.0,1.664304,250,293675
1647384038,3328M,1.5,1087889408.0,0.373187,350,91063876
1647384077,2816M,3.5,1655394304.0,1.382384,550,61474332
1647384134,3072M,2.5,390369280.0,0.634985,100,2477499
1647384180,1280M,4.0,842047488.0,1.664304,300,5273166
1647384205,3328M,1.5,1206697984.0,0.368114,400,92361527
1647384236,2816M,3.5,1773355008.0,1.381075,600,65377469
1647384279,3072M,2.5,419708928.0,0.578435,100,6240975
1647384331,1280M,4.0,893661184.0,1.655788,300,5293892
1647384373,3328M,1.5,1206697984.0,0.366084,400,91568531
1647384394,2816M,3.5,1827856384.0,1.399715,600,67324885
1647384426,3072M,2.5,374542336.0,0.587226,100,5440957
1647384483,1280M,4.0,893067264.0,1.655788,300,5055736
1647384539,3328M,1.5,1252368384.0,0.366084,450,94584057
1647384551,2816M,3.5,1723543552.0,1.399715,600,67780856
1647384575,3072M,2.5,620486656.0,0.587226,150,27301423
1647384635,1280M,4.0,1168039936.0,1.715416,350,1468026
1647384705,3328M,1.5,1309896704.0,0.391146,500,93044303
1647384724,3072M,2.5,600748032.0,0.688193,150,22629292
1647384788,1280M,4.0,1134788608.0,1.715416,350,17105705
1647384873,3072M,2.5,586252288.0,0.688193,150,27689502
1647384875,3328M,1.5,1397809152.0,0.391146,500,96958141
1647384939,1280M,4.0,1143783424.0,1.84875,350,459822
1647385023,3072M,2.5,760057856.0,0.675901,200,35711485
1647385042,3328M,1.5,1539411968.0,0.407007,550,97629576
1647385062,3072M,3.5,250007552.0,1.101729,50,634
1647385091,1280M,4.0,1368444928.0,1.84875,400,171881
1647385173,3072M,2.5,735756288.0,0.762705,200,37891092
1647385204,3072M,3.5,250101760.0,1.015574,50,492
1647385208,3328M,1.5,1296605184.0,0.413943,550,97882339
1647385243,1280M,4.0,2351194112.0,1.649876,400,264876
1647385323,3072M,2.5,736350208.0,0.762705,200,42699142
1647385386,3328M,1.5,1718304768.0,0.395354,600,96932770
1647385396,1280M,4.0,2384543744.0,1.436073,400,413171
1647385474,3072M,2.5,875331584.0,0.728544,250,55571250
1647385490,3072M,3.5,306741248.0,1.04813,100,3610
1647385564,3328M,1.5,1718304768.0,0.453479,600,92255633
1647385625,3072M,2.5,889556992.0,0.69521,250,56863435
1647385634,3072M,3.5,308658176.0,1.12135,100,1777
1647385776,3072M,2.5,908566528.0,0.686143,250,53718331
1647385777,3072M,3.5,312819712.0,1.204668,100,5026
1647385923,3072M,3.5,360239104.0,1.304906,150,117401
1647385928,3072M,2.5,996450304.0,0.769822,300,51072202
1647385975,3584M,1.5,279855104.0,0.343476,50,1919774
1647386068,3072M,3.5,401559552.0,1.304906,150,387287
1647386087,3072M,2.5,995434496.0,0.769822,300,66009833
1647386119,3584M,1.5,330506240.0,0.330532,50,229571
1647386213,3072M,3.5,386957312.0,1.252664,150,100463
1647386239,3072M,2.5,998428672.0,0.741921,300,53887079
1647386262,3584M,1.5,277921792.0,0.338192,50,98823
1647386362,3072M,3.5,732430336.0,1.195358,200,9532541
1647386393,3072M,2.5,1150394368.0,0.77981,350,72803778
1647386412,3584M,1.5,466935808.0,0.342163,100,41441168
1647386512,3072M,3.5,741957632.0,1.195358,200,14881633
1647386513,1536M,4.0,251551744.0,1.178653,50,505
1647386547,3072M,2.5,1101033472.0,0.764328,350,67241155
1647386562,3584M,1.5,479174656.0,0.349208,100,40791953
1647386660,3072M,3.5,697065472.0,1.164926,200,7452664
1647386700,3072M,2.5,1179979776.0,0.789373,350,65041081
1647386712,3584M,1.5,463822848.0,0.325284,100,41621627
1647386799,1536M,4.0,323891200.0,1.306799,100,2767
1647386812,3072M,3.5,869093376.0,1.057275,250,26427635
1647386854,3072M,2.5,1260818432.0,0.838136,400,68816079
1647386863,3584M,1.5,577695744.0,0.331214,150,62549174
1647386943,1536M,4.0,314404864.0,1.515545,100,224430
1647386963,3072M,3.5,869167104.0,1.046192,250,21002822
1647387012,3072M,2.5,1211785216.0,0.849397,400,69567325
1647387015,3584M,1.5,543211520.0,0.345798,150,64437485
1647387086,1536M,4.0,300986368.0,1.533401,100,24637
1647387115,3072M,3.5,888860672.0,1.081627,250,22139485
1647387166,3584M,1.5,571658240.0,0.354892,150,64734520
1647387170,3072M,2.5,1204350976.0,0.833169,400,70058213
1647387231,1536M,4.0,385798144.0,1.544343,150,118661
1647387268,3072M,3.5,994156544.0,1.122486,300,33447331
1647387319,3584M,1.5,705441792.0,0.352844,200,77119437
1647387330,3072M,2.5,1355530240.0,0.820404,450,75548984
1647387376,1536M,4.0,386801664.0,1.544343,150,121116
1647387420,3072M,3.5,1032826880.0,1.192294,300,27639057
1647387479,3584M,1.5,698896384.0,0.351871,200,77330998
1647387489,3072M,2.5,1332609024.0,0.786972,450,77554163
1647387522,1536M,4.0,415940608.0,1.724896,150,115242
1647387572,3072M,3.5,998617088.0,1.221814,300,27214360
1647387637,3584M,1.5,802586624.0,0.351871,250,84713962
1647387648,3072M,2.5,1397903360.0,0.770408,450,79146973
1647387669,1536M,4.0,433295360.0,1.724896,200,250864
1647387726,3072M,3.5,1132630016.0,1.221814,350,39465467
1647387797,3584M,1.5,765792256.0,0.350428,250,85004827
1647387808,3072M,2.5,1464684544.0,0.756747,500,82856869
1647387816,1536M,4.0,440512512.0,1.656802,200,210554
1647387879,3072M,3.5,1140363264.0,1.201019,350,40358871
1647387956,3584M,1.5,871174144.0,0.350443,300,90700376
1647387963,1536M,4.0,442167296.0,1.656802,200,229048
1647387968,3072M,2.5,1464684544.0,0.751132,500,83722862
1647388032,3072M,3.5,1134497792.0,1.201019,350,39695203
1647388111,1536M,4.0,556212224.0,1.638711,250,2492908
1647388119,3584M,1.5,938262528.0,0.347061,300,89754548
1647388129,3072M,2.5,1369567232.0,0.757609,500,81599008
1647388186,3072M,3.5,1264418816.0,1.17455,400,49073192
1647388260,1536M,4.0,579567616.0,1.638711,250,1784870
1647388284,3584M,1.5,1000325120.0,0.348329,350,91601476
1647388290,3072M,2.5,1577218048.0,0.758934,550,84559801
1647388341,3072M,3.5,1258967040.0,1.231838,400,48297913
1647388408,1536M,4.0,539226112.0,1.631772,250,1461192
1647388450,3584M,1.5,1019379712.0,0.342197,350,91453619
1647388452,3072M,2.5,1565208576.0,0.758934,550,84043576
1647388495,3072M,3.5,1249669120.0,1.249028,400,48825989
1647388559,1536M,4.0,904261632.0,1.631772,300,3736100
1647388615,3072M,2.5,1740865536.0,0.749,550,84260789
1647388618,3584M,1.5,1126912000.0,0.344501,400,93043863
1647388651,3072M,3.5,1490038784.0,1.249028,450,56187873
1647388710,1536M,4.0,905220096.0,1.575712,300,3357133
1647388778,3072M,2.5,1696239616.0,0.747738,600,86869425
1647388788,3584M,1.5,1262075904.0,0.344109,450,95758302
1647388807,3072M,3.5,1390821376.0,1.238415,450,56159284
1647388860,1536M,4.0,946331648.0,1.584222,300,461394
1647388941,3072M,2.5,1718927360.0,0.74141,600,87228542
1647388954,3584M,1.5,1262075904.0,0.341381,450,96151473
1647388962,3072M,3.5,1422626816.0,1.238415,450,56540748
1647389013,1536M,4.0,1197948928.0,1.597154,350,8173126
1647389104,3072M,2.5,1718927360.0,0.737537,600,87604545
1647389118,3072M,3.5,1506684928.0,1.221178,500,61815168
1647389127,3584M,1.5,1460695040.0,0.339752,500,97650215
1647389167,1536M,4.0,1209696256.0,1.656936,350,9220216
1647389274,3072M,3.5,1508020224.0,1.402979,500,53045738
1647389289,3584M,1.5,1460695040.0,0.365769,500,96940261
1647389321,1536M,4.0,1170534400.0,1.656936,350,15108439
1647389430,3072M,3.5,1550663680.0,1.337484,500,61768574
1647389461,3584M,1.5,1408700416.0,0.367807,550,98003010
1647389475,1536M,4.0,1330728960.0,1.630303,400,22563667
1647389586,3072M,3.5,1690787840.0,1.380673,550,58422257
1647389628,1536M,4.0,1300897792.0,1.5846,400,27314200
1647389629,3328M,2.5,257576960.0,0.575395,50,124903
1647389629,3584M,1.5,1563385856.0,0.38275,550,98407160
1647389743,3072M,3.5,1764728832.0,1.432645,550,60617521
1647389771,3328M,2.5,253935616.0,0.514404,50,688553
1647389783,1536M,4.0,1292357632.0,1.653936,400,27840795
1647389809,3584M,1.5,1572179968.0,0.405331,600,97029792
1647389899,3072M,3.5,1750388736.0,1.432645,550,63610766
1647389913,3328M,2.5,250085376.0,0.514404,50,15932
1647390055,3072M,3.5,1821212672.0,1.372802,600,71092017
1647390061,3328M,2.5,445874176.0,0.571719,100,10149440
1647390089,1536M,4.0,2833199104.0,1.41051,450,39407464
1647390210,3328M,2.5,441688064.0,0.571719,100,9215697
1647390215,3072M,3.5,1719574528.0,1.283216,600,72036804
1647390227,3840M,1.5,348033024.0,0.290463,50,3282355
1647390354,3328M,2.5,462032896.0,0.608909,100,4203680
1647390369,3840M,1.5,344850432.0,0.261553,50,92844
1647390371,3072M,3.5,1866383360.0,1.36322,600,65658521
1647390503,3328M,2.5,543166464.0,0.765191,150,8137379
1647390511,3840M,1.5,292044800.0,0.292085,50,92402
1647390652,3328M,2.5,627298304.0,0.786728,150,21944735
1647390660,3840M,1.5,467759104.0,0.323893,100,48751984
1647390800,3328M,2.5,674226176.0,1.010904,150,28218483
1647390828,3840M,1.5,570884096.0,0.352426,100,74471532
1647390903,3328M,3.5,250523648.0,1.56749,50,1016
1647390951,3328M,2.5,786259968.0,1.010904,200,47498922
1647390978,3840M,1.5,451784704.0,0.352426,100,50226479
1647391101,3328M,2.5,725086208.0,0.913797,200,18396855
1647391129,3840M,1.5,577404928.0,0.370551,150,54375899
1647391187,3328M,3.5,250646528.0,1.012251,50,1378
1647391252,3328M,2.5,744042496.0,0.797411,200,36646525
1647391282,3840M,1.5,574734336.0,0.379915,150,66491371
1647391331,3328M,3.5,302899200.0,1.056014,100,121297
1647391358,1792M,4.0,239456256.0,1.134453,50,459
1647391403,3328M,2.5,929873920.0,0.797411,250,49863734
1647391436,3840M,1.5,606461952.0,0.379915,150,67112598
1647391474,3328M,3.5,308387840.0,1.154588,100,108242
1647391554,3328M,2.5,929873920.0,0.78053,250,47791491
1647391589,3840M,1.5,685203456.0,0.363905,200,74505809
1647391618,3328M,3.5,303775744.0,1.154588,100,101530
1647391643,1792M,4.0,306401280.0,1.336457,100,553
1647391706,3328M,2.5,869584896.0,0.7881,250,48317497
1647391746,3840M,1.5,712454144.0,0.379774,200,74411342
1647391763,3328M,3.5,405499904.0,1.080628,150,445222
1647391787,1792M,4.0,313638912.0,1.545404,100,572
1647391858,3328M,2.5,976293888.0,0.775356,300,57634889
1647391901,3840M,1.5,704638976.0,0.379774,200,77591147
1647391908,3328M,3.5,384417792.0,1.080628,150,337494
1647391931,1792M,4.0,312721408.0,1.579492,100,476
1647392010,3328M,2.5,961683456.0,0.803476,300,56152060
1647392052,3840M,1.5,782872576.0,0.375153,250,84675286
1647392053,3328M,3.5,391852032.0,1.052726,150,448254
1647392077,1792M,4.0,382779392.0,1.555868,150,54033
1647392162,3328M,2.5,1042853888.0,0.803774,300,55615491
1647392203,3328M,3.5,702316544.0,1.001492,200,8952208
1647392211,3840M,1.5,867864576.0,0.379524,250,85288207
1647392222,1792M,4.0,390225920.0,1.570473,150,54319
1647392314,3328M,2.5,1125994496.0,0.813642,350,63526995
1647392353,3328M,3.5,730710016.0,1.024009,200,10548676
1647392367,1792M,4.0,390656000.0,1.570473,150,57909
1647392373,3840M,1.5,967426048.0,0.382693,300,89203452
1647392467,3328M,2.5,1151569920.0,0.82836,350,63277088
1647392503,3328M,3.5,736382976.0,1.024009,200,15472914
1647392514,1792M,4.0,451260416.0,1.497635,200,77764
1647392536,3840M,1.5,910729216.0,0.381912,300,86154260
1647392620,3328M,2.5,1181937664.0,0.841384,350,64044277
1647392653,3328M,3.5,890359808.0,1.005209,250,29211531
1647392661,1792M,4.0,463503360.0,1.525857,200,195195
1647392701,3840M,1.5,1095208960.0,0.380361,350,87438250
1647392773,3328M,2.5,1276526592.0,0.840364,400,70721992
1647392804,3328M,3.5,937271296.0,1.003865,250,29411881
1647392808,1792M,4.0,454537216.0,1.525857,200,240935
1647392870,3840M,1.5,1228607488.0,0.38386,400,91804925
1647392927,3328M,2.5,1295634432.0,0.828114,400,72254985
1647392956,3328M,3.5,925560832.0,0.9724,250,28443946
1647392957,1792M,4.0,582852608.0,1.450202,250,1213967
1647393038,3840M,1.5,1228607488.0,0.381405,400,91255930
1647393081,3328M,2.5,1317613568.0,0.837957,400,72930422
1647393107,1792M,4.0,606089216.0,1.415216,250,2688693
1647393110,3328M,3.5,1030668288.0,0.943678,300,42518327
1647393207,3840M,1.5,1250406400.0,0.387607,450,93018468
1647393235,3328M,2.5,1374240768.0,0.832097,450,78387453
1647393255,1792M,4.0,580763648.0,1.44826,250,1671608
1647393263,3328M,3.5,1027596288.0,1.009354,300,40607114
1647393376,3840M,1.5,1460838400.0,0.383752,500,95374361
1647393392,3328M,2.5,1458630656.0,0.808649,450,80720627
