scenario2c/rabbitmq-features.csv.n,scenario2c/rabbitmq-reduced.csv.n,scenario2c/rabbitmq-features.csv.lat50,scenario2c/rabbitmq-features.csv.cpu_usage,scenario2c/rabbitmq-features.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.cpu_limit,scenario2c/rabbitmq-features.csv.lat95,scenario2c/rabbitmq-reduced.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.time,scenario2c/rabbitmq-features.csv.lat75,lat99,scenario2c/rabbitmq-features.csv.min,scenario2c/rabbitmq-features.csv.cpu_limit
350,350,53048961,0.959955,2304M,2.5,54737214,2304M,1647369002,53756249,55177472,48235091,2.5
50,50,65062295,0.126872,4096M,0.5,66409814,4096M,1647369012,65341264,66616351,64368199,0.5
200,200,66567,1.491354,2304M,3.5,110955,2304M,1647369040,82492,133125,9282,3.5
250,250,74742155,0.427943,2560M,1.5,75320956,2560M,1647369105,74997756,75451762,73396006,1.5
350,350,55857006,0.959955,2304M,2.5,57692146,2304M,1647369154,56729335,58149715,49400493,2.5
100,100,88554899,0.120868,4096M,0.5,89038222,4096M,1647369165,88751120,89205776,87930415,0.5
200,200,72063,1.491354,2304M,3.5,119295,2304M,1647369187,92584,138371,5799,3.5
250,250,75493902,0.434407,2560M,1.5,76089433,2560M,1647369263,75713311,76279229,74371420,1.5
400,400,63901779,0.935144,2304M,2.5,66157028,2304M,1647369307,64835161,66589233,57891890,2.5
100,100,87068753,0.124597,4096M,0.5,87556074,4096M,1647369325,87276793,87658611,86210891,0.5
250,250,1478178,1.35857,2304M,3.5,5913507,2304M,1647369336,2940351,7117077,153653,3.5
300,300,83349600,0.420552,2560M,1.5,83957444,2560M,1647369426,83617871,84164049,82191172,1.5
400,400,64547142,0.884382,2304M,2.5,67587781,2304M,1647369461,65903303,68371828,58610769,2.5
250,250,483910,1.32116,2304M,3.5,4106700,2304M,1647369484,1309028,5861089,135643,3.5
150,150,93101390,0.141124,4096M,0.5,93897564,4096M,1647369492,93411591,94107699,92134064,0.5
350,350,86015006,0.417969,2560M,1.5,86538670,2560M,1647369590,86283935,86669277,84769484,1.5
400,400,66769781,0.898076,2304M,2.5,69691591,2304M,1647369614,68342738,70349647,59725657,2.5
250,250,644048,1.368866,2304M,3.5,4468611,2304M,1647369633,1819149,6203626,102341,3.5
200,200,94857268,0.145968,4096M,0.5,95452274,4096M,1647369667,95113365,95615018,93899600,0.5
350,350,86783342,0.41208,2560M,1.5,87348149,2560M,1647369749,87007484,87528167,85554336,1.5
450,450,72472987,0.870064,2304M,2.5,74749411,2304M,1647369769,73773356,75013789,65792677,2.5
300,300,10818874,1.368866,2304M,3.5,15502631,2304M,1647369785,12787124,16718339,3886797,3.5
200,200,94934404,0.14698,4096M,0.5,95544576,4096M,1647369844,95189734,95902181,94091984,0.5
400,400,91261658,0.41208,2560M,1.5,92229400,2560M,1647369909,91838365,92305432,89988147,1.5
450,450,73352384,0.852052,2304M,2.5,75482141,2304M,1647369924,74443758,75838365,67577479,2.5
300,300,10064639,1.365042,2304M,3.5,15527429,2304M,1647369937,12530564,16962259,4025493,3.5
250,250,97220383,0.147427,4096M,0.5,97795855,4096M,1647370034,97438256,98006941,95546202,0.5
400,400,91859385,0.400184,2560M,1.5,92442249,2560M,1647370067,92111609,92618127,91013670,1.5
450,450,73257017,0.861714,2304M,2.5,75029370,2304M,1647370078,74140092,75713823,63527712,2.5
300,300,10302827,1.394599,2304M,3.5,14203131,2304M,1647370089,12116836,15544543,4026622,3.5
300,300,97911896,0.148385,4096M,0.5,98400108,4096M,1647370217,98133751,98480917,97485335,0.5
450,450,93861189,0.405692,2560M,1.5,94599936,2560M,1647370226,94138736,94795827,92963162,1.5
500,500,78292743,0.843251,2304M,2.5,80076675,2304M,1647370234,79273283,80537031,74450408,2.5
350,350,24429214,1.394599,2304M,3.5,29682861,2304M,1647370242,26937260,31706814,10714306,3.5
450,450,94903363,0.397208,2560M,1.5,95633514,2560M,1647370388,95233832,95852325,93717720,1.5
500,500,78522603,0.854833,2304M,2.5,79710736,2304M,1647370390,79100841,79988347,70901445,2.5
350,350,24841508,1.384043,2304M,3.5,28953403,2304M,1647370395,26929489,29798693,11769714,3.5
300,300,100790372,0.145597,4096M,0.5,101315307,4096M,1647370399,101013615,101463717,100257553,0.5
500,500,79027001,0.879598,2304M,2.5,80003283,2304M,1647370545,79434870,80324824,77265456,2.5
350,350,23812346,1.345258,2304M,3.5,27973418,2304M,1647370548,25865487,28805820,11709097,3.5
450,450,94176037,0.395985,2560M,1.5,95012022,2560M,1647370554,94544079,95285005,92715989,1.5
350,350,99875743,0.142337,4096M,0.5,100478049,4096M,1647370597,100145374,100632359,99089815,0.5
400,400,34320079,1.385042,2304M,3.5,37641735,2304M,1647370702,35885571,38765229,20227727,3.5
400,550,34320079,1.385042,2304M,2.5,37641735,2304M,1647370702,35885571,81781383,20227727,3.5
500,500,95069354,0.404065,2560M,1.5,95696134,2560M,1647370722,95326649,95881173,93637010,1.5
450,450,103152148,0.142781,4096M,0.5,103998705,4096M,1647370844,103736518,104158839,102487601,0.5
400,400,34347701,1.452693,2304M,3.5,37924250,2304M,1647370856,36281304,39043046,26318643,3.5
550,550,81547892,0.889038,2304M,2.5,82777804,2304M,1647370859,82196395,83112876,78316288,2.5
550,550,95455863,0.399803,2560M,1.5,95994187,2560M,1647370896,95695217,96208348,94181985,1.5
400,400,33639384,1.452693,2304M,3.5,38019027,2304M,1647371009,35975234,38708448,22669452,3.5
550,550,81256227,0.908082,2304M,2.5,82615374,2304M,1647371018,81897031,82973648,77888169,2.5
550,550,95895448,0.388415,2560M,1.5,96451151,2560M,1647371069,96153122,96647466,94707334,1.5
500,500,103587962,0.13694,4096M,0.5,104542398,4096M,1647371078,103991486,104750427,102590586,0.5
450,450,40476126,1.508643,2304M,3.5,43252109,2304M,1647371163,41767722,43957919,30694113,3.5
600,600,83894974,0.920085,2304M,2.5,84952287,2304M,1647371177,84467876,85186813,80239462,2.5
600,600,97271624,0.381371,2560M,1.5,97605086,2560M,1647371245,97401100,97828769,96371721,1.5
450,450,41047073,1.508643,2304M,3.5,44370334,2304M,1647371317,42657223,45199230,31660224,3.5
600,600,104198988,0.134502,4096M,0.5,104482959,4096M,1647371323,104323143,104526282,103013481,0.5
600,600,79632518,0.978255,2304M,2.5,80975615,2304M,1647371339,80280386,81200789,76723226,2.5
450,450,39558218,1.498759,2304M,3.5,43636892,2304M,1647371471,41677589,44419142,31164007,3.5
600,600,78905480,0.982364,2304M,2.5,80088706,2304M,1647371499,79509855,80637855,75744067,2.5
500,500,24811547,1.580756,2304M,3.5,28318349,2304M,1647371626,26842155,29442942,12822361,3.5
50,50,80572,0.353819,2816M,1.5,95173,2816M,1647371659,87139,106581,50131,1.5
500,500,44587862,1.712146,2304M,3.5,47304833,2304M,1647371781,45906906,47923906,35285402,3.5
50,50,83435,0.366368,2816M,1.5,101071,2816M,1647371802,90025,112438,48071,1.5
500,500,25320220,1.752391,2304M,3.5,28166386,2304M,1647371935,26593880,28945227,16903541,3.5
50,50,196570,0.367031,2816M,1.5,245640,2816M,1647371944,215323,270550,117959,1.5
50,50,1090,0.911437,2560M,2.5,7237,2560M,1647372013,3387,9237,209,2.5
550,550,42684938,1.849911,2304M,3.5,45896457,2304M,1647372091,44457334,46252889,31082396,3.5
100,100,25710909,0.390793,2816M,1.5,26186448,2816M,1647372094,25872431,26339211,24950625,1.5
50,50,3384,0.728475,2560M,2.5,16169,2560M,1647372155,8094,24279,204,2.5
100,100,26229397,0.390793,2816M,1.5,26696596,2816M,1647372244,26412510,26819723,25688785,1.5
550,550,42408134,1.849911,2304M,3.5,44753350,2304M,1647372247,43732111,45601232,31342331,3.5
50,50,1771,0.745601,2560M,2.5,22116,2560M,1647372297,7888,36875,196,2.5
100,100,25376000,0.396438,2816M,1.5,25890976,2816M,1647372393,25611486,26033614,24495204,1.5
550,550,43895874,1.764936,2304M,3.5,47975192,2304M,1647372404,45661172,48806766,36863963,3.5
100,100,1924,0.791034,2560M,2.5,13954,2560M,1647372441,4533,18106,194,2.5
150,150,51491878,0.396438,2816M,1.5,51943959,2816M,1647372542,51681267,52101442,50442374,1.5
600,600,52124078,1.764936,2304M,3.5,54351058,2304M,1647372560,53279532,55163609,44710339,3.5
100,100,9112,0.791034,2560M,2.5,36615,2560M,1647372584,18220,67234,214,2.5
150,150,49005284,0.45831,2816M,1.5,49404538,2816M,1647372691,49177681,49551599,48216613,1.5
600,600,54896215,1.69963,2304M,3.5,57206426,2304M,1647372717,55979941,57803375,46841781,3.5
100,100,77838,0.764158,2560M,2.5,116096,2560M,1647372728,93846,140399,9238,2.5
150,150,178763,0.613272,2816M,1.5,477804,2816M,1647372839,228537,1159057,22062,1.5
150,150,6994665,0.716093,2560M,2.5,9005506,2560M,1647372942,7708958,9603317,4067077,2.5
600,600,54472623,1.556078,2304M,3.5,57650480,2304M,1647372949,56130460,58592952,47440879,3.5
200,200,55814992,0.629035,2816M,1.5,56414249,2816M,1647372991,56059561,56686376,54959374,1.5
150,150,6086205,0.908337,2560M,2.5,7829067,2560M,1647373091,7362382,8131007,2968341,2.5
200,200,64335886,0.629035,2816M,1.5,64919238,2816M,1647373141,64602960,65102945,63288103,1.5
150,150,7363661,0.914762,2560M,2.5,11974057,2560M,1647373240,9163839,12965575,4102966,2.5
200,200,54762924,0.49551,2816M,1.5,55304185,2816M,1647373293,54993573,55532919,54039663,1.5
200,200,10133723,0.933384,2560M,2.5,12208719,2560M,1647373390,11619988,12447288,4361854,2.5
250,250,73965269,0.49551,2816M,1.5,74577190,2816M,1647373444,74237828,74721716,73020684,1.5
200,200,13193508,1.05897,2560M,2.5,14886564,2560M,1647373540,14397722,15302538,6052255,2.5
250,250,77664953,0.49528,2816M,1.5,78376476,2816M,1647373595,77959570,78533123,76642067,1.5
50,50,310,1.073251,2560M,3.5,502,2560M,1647373597,358,1843,157,3.5
200,200,12377513,1.05897,2560M,2.5,13777073,2560M,1647373690,13154508,14089520,7798594,2.5
250,250,76258749,0.478572,2816M,1.5,76714884,2816M,1647373749,76426598,76909211,75633144,1.5
250,250,29499784,0.991693,2560M,2.5,34808936,2560M,1647373841,32141750,35368525,20114769,2.5
100,100,298,1.272116,2560M,3.5,2304,2560M,1647373882,389,9306,170,3.5
300,300,79020800,0.477792,2816M,1.5,79534374,2816M,1647373904,79271454,79771126,78117405,1.5
250,250,31998233,0.967018,2560M,2.5,35654038,2560M,1647373992,34190321,36122133,25803788,2.5
100,100,281,1.290435,2560M,3.5,568,2560M,1647374026,339,1553,165,3.5
300,300,76531694,0.495459,2816M,1.5,77164553,2816M,1647374063,76840987,77373516,75155830,1.5
250,250,35158731,0.967018,2560M,2.5,39598676,2560M,1647374142,37377361,40251982,27831498,2.5
300,300,74433107,0.51041,2816M,1.5,75310254,2816M,1647374223,74807191,75534396,73102167,1.5
300,300,48739528,0.896732,2560M,2.5,51974651,2560M,1647374293,50665982,52464910,36196814,2.5
150,150,38893,1.408228,2560M,3.5,107357,2560M,1647374314,69654,138576,231,3.5
350,350,78393135,0.517548,2816M,1.5,79190524,2816M,1647374384,78684738,79426253,77229145,1.5
300,300,50960577,0.8516,2560M,2.5,53667904,2560M,1647374445,52375799,54052338,44720521,2.5
150,150,64812,1.381724,2560M,3.5,100727,2560M,1647374459,78111,113838,4305,3.5
350,350,78640016,0.533597,2816M,1.5,79445732,2816M,1647374546,78911364,79678140,77483268,1.5
300,300,52911722,0.863957,2560M,2.5,55449304,2560M,1647374596,54532780,55822575,44929202,2.5
150,150,74659,1.359209,2560M,3.5,120950,2560M,1647374604,92236,142055,5452,3.5
400,400,81547709,0.539489,2816M,1.5,82143281,2816M,1647374708,81838369,82394082,80291948,1.5
350,350,62692796,0.822991,2560M,2.5,64677376,2560M,1647374749,63704551,65098317,59022365,2.5
200,200,155336,1.286012,2560M,3.5,238353,2560M,1647374751,188644,270971,16397,3.5
400,400,83073690,0.540557,2816M,1.5,83699211,2816M,1647374867,83351880,83893097,82116053,1.5
200,200,144709,1.327481,2560M,3.5,235922,2560M,1647374898,180306,271458,811,3.5
350,350,61542150,0.850427,2560M,2.5,64187839,2560M,1647374903,62932871,64518346,55005618,2.5
400,400,84015468,0.538468,2816M,1.5,84722211,2816M,1647375026,84368695,84888950,82090304,1.5
200,200,137257,1.415314,2560M,3.5,228878,2560M,1647375044,170037,257363,23113,3.5
350,350,52879904,0.850427,2560M,2.5,55021443,2560M,1647375076,54134383,55421074,38962792,2.5
450,450,91044507,0.522605,2816M,1.5,91607464,2816M,1647375188,91368150,91768230,90074634,1.5
250,250,436967,1.614127,2560M,3.5,2278016,2560M,1647375192,1378621,3215686,93801,3.5
400,400,58068759,0.94521,2560M,2.5,59740204,2560M,1647375230,58996960,59979929,53133420,2.5
250,250,755221,1.614127,2560M,3.5,3832693,2560M,1647375340,2318619,4443094,80560,3.5
450,450,90310207,0.498406,2816M,1.5,91279323,2816M,1647375353,90775920,91640327,88952535,1.5
400,400,57325198,1.005849,2560M,2.5,60308798,2560M,1647375385,58831771,60758249,49279801,2.5
250,250,374969,1.50421,2560M,3.5,2904207,2560M,1647375488,1025976,3611921,80009,3.5
500,500,91396368,0.464902,2816M,1.5,91993467,2816M,1647375520,91650894,92384300,90074964,1.5
400,400,57825865,1.009272,2560M,2.5,60955829,2560M,1647375539,59802720,61292807,48350538,2.5
300,300,6172882,1.484348,2560M,3.5,8623981,2560M,1647375640,7318979,9898112,3922043,3.5
550,550,92390745,0.45666,2816M,1.5,92959200,2816M,1647375685,92669077,93153470,90702140,1.5
450,450,62920425,1.009272,2560M,2.5,65232493,2560M,1647375695,64049328,65850584,56848200,2.5
300,300,7937989,1.484348,2560M,3.5,13323750,2560M,1647375792,10220223,14624945,4014946,3.5
450,450,63140026,1.033739,2560M,2.5,65268315,2560M,1647375849,64188022,65631123,58568076,2.5
550,550,92109501,0.453399,2816M,1.5,92828008,2816M,1647375852,92445831,93047986,90997638,1.5
300,300,7888958,1.421558,2560M,3.5,14366158,2560M,1647375944,11125895,15848917,3896271,3.5
450,450,63547972,1.033739,2560M,2.5,65206377,2560M,1647376003,64320878,65792696,59818338,2.5
600,600,94209459,0.450133,2816M,1.5,95020112,2816M,1647376024,94545190,95169984,93190554,1.5
350,350,16524570,1.421558,2560M,3.5,20459875,2560M,1647376097,18527527,21322377,5585749,3.5
500,500,60294681,1.10058,2560M,2.5,61983467,2560M,1647376160,61063241,62765982,55097063,2.5
350,350,18405788,1.418517,2560M,3.5,23381605,2560M,1647376249,21159312,25657979,7056008,3.5
500,500,68172634,1.11932,2560M,2.5,69597147,2560M,1647376316,68895663,70060732,62937997,2.5
350,350,19452428,1.447734,2560M,3.5,23844297,2560M,1647376402,21527791,25349864,4698377,3.5
500,500,60007645,1.111033,2560M,2.5,62925355,2560M,1647376475,61542303,63490445,55919815,2.5
400,400,27471289,1.517105,2560M,3.5,30982806,2560M,1647376555,29353558,31752637,13028606,3.5
50,50,80214,0.410751,3072M,1.5,103098,3072M,1647376573,90183,114903,40119,1.5
550,550,66958433,1.161293,2560M,2.5,69433020,2560M,1647376632,68177810,70272097,62247239,2.5
400,400,27799410,1.546153,2560M,3.5,32322014,2560M,1647376708,29868655,33143935,15935578,3.5
50,50,219736,0.327375,3072M,1.5,274616,3072M,1647376716,240105,300424,121045,1.5
550,550,66034181,1.161293,2560M,2.5,68525587,2560M,1647376793,67523189,69330145,60787366,2.5
50,50,202816,0.323552,3072M,1.5,258027,3072M,1647376859,222780,289631,128229,1.5
400,400,29243314,1.546153,2560M,3.5,32996629,2560M,1647376861,31362619,33896663,18950280,3.5
550,550,65879713,1.20288,2560M,2.5,67907951,2560M,1647376953,66923390,68542086,62435112,2.5
100,100,41161919,0.31728,3072M,1.5,41580854,3072M,1647377007,41370016,41700419,40346196,1.5
450,450,38002401,1.535712,2560M,3.5,41345134,2560M,1647377016,39465467,42382306,21589041,3.5
600,600,71876439,1.20288,2560M,2.5,73674515,2560M,1647377114,72844189,74110632,67571125,2.5
100,100,38688378,0.346865,3072M,1.5,39126755,3072M,1647377155,38894846,39390179,37801356,1.5
450,450,37372515,1.522988,2560M,3.5,41678636,2560M,1647377170,39463913,42490068,24952919,3.5
600,600,72886727,1.128749,2560M,2.5,74189562,2560M,1647377276,73482558,74463266,69981472,2.5
100,100,39167319,0.346865,3072M,1.5,39521662,3072M,1647377303,39298027,39660403,38361859,1.5
450,450,38072217,1.511213,2560M,3.5,41151376,2560M,1647377325,39538077,41827628,30500542,3.5
600,600,73907059,1.091022,2560M,2.5,75782881,2560M,1647377436,74764233,76202296,68924312,2.5
150,150,59641605,0.358641,3072M,1.5,60085459,3072M,1647377453,59801498,60240573,58825147,1.5
500,500,47019478,1.496734,2560M,3.5,49195963,2560M,1647377481,48013791,49667589,36176610,3.5
150,150,45566122,0.451324,3072M,1.5,46106381,3072M,1647377601,45785224,54448030,44907054,1.5
500,500,43912485,1.570268,2560M,3.5,46582707,2560M,1647377636,45236766,47156503,33415364,3.5
150,150,57377694,0.451324,3072M,1.5,57911338,3072M,1647377751,57633690,58155260,56366180,1.5
500,500,36325807,1.570268,2560M,3.5,41051008,2560M,1647377791,38163045,41866629,29045438,3.5
200,200,51500774,0.479473,3072M,1.5,52097439,3072M,1647377901,51746677,52389430,50624742,1.5
550,550,49705274,1.656427,2560M,3.5,52772328,2560M,1647377947,51379567,53330867,40110160,3.5
50,50,507,0.807721,2816M,2.5,6270,2816M,1647377952,1962,9520,163,2.5
200,200,65667633,0.517027,3072M,1.5,66268710,3072M,1647378054,65945110,66451271,64623130,1.5
50,50,26101,0.639107,2816M,2.5,57778,2816M,1647378095,38792,68460,323,2.5
550,550,69607172,1.656427,2560M,3.5,71589336,2560M,1647378103,70566385,72396776,66002830,3.5
200,200,76052353,0.493742,3072M,1.5,76629279,3072M,1647378210,76234743,77225033,75155961,1.5
50,50,1481,0.608039,2816M,2.5,11568,2816M,1647378238,4468,14889,186,2.5
550,550,51750461,1.324225,2560M,3.5,54880364,2560M,1647378259,53237116,55271445,45409437,3.5
250,250,81613758,0.38464,3072M,1.5,82271470,3072M,1647378361,81904897,82487550,80492163,1.5
100,100,14155550,0.560816,2816M,2.5,20313531,2816M,1647378386,18002517,20657494,4460883,2.5
600,600,60887171,1.498165,2560M,3.5,63384665,2560M,1647378419,62178957,63993871,54155459,3.5
250,250,88170319,0.394316,3072M,1.5,88831515,3072M,1647378517,88442161,89134222,87254436,1.5
100,100,9688460,0.541708,2816M,2.5,14087420,2816M,1647378534,11619817,14916129,4007847,2.5
600,600,58406601,1.498165,2560M,3.5,61268021,2560M,1647378579,59649877,62354702,49979243,3.5
300,300,92286686,0.352465,3072M,1.5,93087164,3072M,1647378678,92625248,93450921,90999776,1.5
100,100,7202245,0.541708,2816M,2.5,10742974,2816M,1647378682,9139692,11330117,2095895,2.5
600,600,60113191,1.496246,2560M,3.5,62889581,2560M,1647378737,61714211,63575563,51245481,3.5
100,100,303,1.342607,1024M,4.0,599,1024M,1647378809,379,1380,186,4.0
150,150,7584397,0.601993,2816M,2.5,11539954,2816M,1647378831,9611040,12279426,2982365,2.5
300,300,81571049,0.38731,3072M,1.5,82358737,3072M,1647378842,81853685,82651995,80708471,1.5
100,100,298,1.572412,1024M,4.0,637,1024M,1647378952,374,1028,187,4.0
150,150,25759932,0.601993,2816M,2.5,28168162,2816M,1647378980,26904584,28753174,21072392,2.5
350,350,90175622,0.408351,3072M,1.5,90926595,3072M,1647379006,90531572,91168356,88925129,1.5
100,100,289,1.496544,1024M,4.0,500,1024M,1647379096,334,1207,174,4.0
150,150,110605,0.630683,2816M,2.5,153983,2816M,1647379125,128480,175484,10100,2.5
350,350,80390298,0.42772,3072M,1.5,81051416,3072M,1647379170,80717054,81241193,78967277,1.5
150,150,57312,1.589183,1024M,4.0,105443,1024M,1647379241,74993,130608,1510,4.0
200,200,37537912,0.660879,2816M,2.5,41325170,2816M,1647379276,39956833,41639675,29312844,2.5
400,400,90281644,0.444638,3072M,1.5,90845446,3072M,1647379339,90550945,90971689,89007633,1.5
150,150,57825,1.669357,1024M,4.0,99384,1024M,1647379386,75624,121714,815,4.0
200,200,29794455,0.729738,2816M,2.5,32660842,2816M,1647379427,31077222,33486004,23964093,2.5
450,450,92483844,0.429347,3072M,1.5,93274023,3072M,1647379504,92779126,93484672,91481981,1.5
150,150,51929,1.669357,1024M,4.0,90731,1024M,1647379531,67056,107599,5601,4.0
200,200,23277680,0.722428,2816M,2.5,28270418,2816M,1647379578,25999533,29242470,13782695,2.5
450,450,93320222,0.390364,3072M,1.5,94043940,3072M,1647379665,93677159,94247977,92004017,1.5
100,200,2741,1.077054,2816M,4.0,87659,1024M,1647379678,16717,245011,199,3.5
100,100,2741,1.077054,2816M,3.5,87659,2816M,1647379678,16717,127958,199,3.5
250,250,36914955,0.811577,2816M,2.5,41222082,2816M,1647379731,39309767,41753706,26000161,2.5
100,100,54934,1.001892,2816M,3.5,98572,2816M,1647379823,74066,115490,287,3.5
200,200,82215,1.60859,1024M,4.0,151278,1024M,1647379825,107655,191457,1710,4.0
450,450,94220013,0.400399,3072M,1.5,94885400,3072M,1647379828,94483907,95156388,93240849,1.5
250,250,38498176,0.843789,2816M,2.5,43704606,2816M,1647379883,41283583,44074131,20582190,2.5
100,100,56421,0.965184,2816M,3.5,102093,2816M,1647379966,74081,119509,640,3.5
200,200,65982,1.535152,1024M,4.0,115922,1024M,1647379972,85223,137544,1244,4.0
500,500,93380377,0.403507,3072M,1.5,94053922,3072M,1647379998,93653203,94291834,92165546,1.5
250,250,38122769,0.843789,2816M,2.5,42118443,2816M,1647380035,40269945,42947247,28815018,2.5
150,150,219827,0.990513,2816M,3.5,345663,2816M,1647380111,276675,395476,6518,3.5
250,250,121486,1.530673,1024M,4.0,185178,1024M,1647380120,147373,216961,11571,4.0
500,500,93025398,0.398311,3072M,1.5,93496544,3072M,1647380167,93287406,93753952,91403779,1.5
300,300,51909481,0.8319,2816M,2.5,55410650,2816M,1647380189,53543423,56128214,43039968,2.5
