scenario2c/rabbitmq-reduced.csv.time,scenario2c/rabbitmq-reduced.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.cpu_limit,scenario2c/rabbitmq-reduced.csv.n,scenario2c/rabbitmq-features.csv.cpu_usage,scenario2c/rabbitmq-features.csv.n,scenario2c/rabbitmq-features.csv.ram_limit,scenario2c/rabbitmq-features.csv.cpu_limit,lat99
1647408842,4096M,2.5,250,0.946554,250,4096M,2.5,46217398
1647408907,2560M,4.0,100,1.402212,100,2560M,4.0,4301
1647408952,4096M,3.5,100,1.322465,100,4096M,3.5,87345
1647408993,4096M,2.5,250,0.891574,250,4096M,2.5,42612591
1647409051,2560M,4.0,100,1.679655,100,2560M,4.0,2469
1647409096,4096M,3.5,100,1.322465,100,4096M,3.5,115890
1647409144,4096M,2.5,250,0.825034,250,4096M,2.5,36955600
1647409195,2560M,4.0,100,1.743153,100,2560M,4.0,2325
1647409241,4096M,3.5,150,1.270319,150,4096M,3.5,231274
1647409296,4096M,2.5,300,0.885078,300,4096M,2.5,47267797
1647409340,2560M,4.0,150,1.743153,150,2560M,4.0,82827
1647409387,4096M,3.5,150,1.28372,150,4096M,3.5,310013
1647409448,4096M,2.5,300,0.891087,300,4096M,2.5,48757109
1647409485,2560M,4.0,150,1.824465,150,2560M,4.0,64520
1647409532,4096M,3.5,150,1.381795,150,4096M,3.5,2071213
1647409599,4096M,2.5,300,0.896915,300,4096M,2.5,49866490
1647409629,2560M,4.0,150,1.892286,150,2560M,4.0,77151
1647409679,4096M,3.5,200,1.381795,200,4096M,3.5,1565264
1647409752,4096M,2.5,350,0.896915,350,4096M,2.5,59323190
1647409776,2560M,4.0,200,1.814568,200,2560M,4.0,206436
1647409827,4096M,3.5,200,1.377636,200,4096M,3.5,1538425
1647409904,4096M,2.5,350,0.885575,350,4096M,2.5,59368188
1647409922,2560M,4.0,200,1.754224,200,2560M,4.0,216736
1647409974,4096M,3.5,200,1.398787,200,4096M,3.5,1717626
1647410057,4096M,2.5,350,0.885575,350,4096M,2.5,61773105
1647410069,2560M,4.0,200,1.754224,200,2560M,4.0,266859
1647410123,4096M,3.5,250,1.351181,250,4096M,3.5,4041536
1647410210,4096M,2.5,400,0.875525,400,4096M,2.5,69040861
1647410217,2560M,4.0,250,1.777637,250,2560M,4.0,367818
1647410273,4096M,3.5,250,1.382392,250,4096M,3.5,5481998
1647410363,4096M,2.5,400,0.88747,400,4096M,2.5,68636244
1647410365,2560M,4.0,250,1.887905,250,2560M,4.0,336080
1647410423,4096M,3.5,250,1.412269,250,4096M,3.5,4673433
1647410512,2560M,4.0,250,1.887905,250,2560M,4.0,510879
1647410517,4096M,2.5,400,0.88747,400,4096M,2.5,68977803
1647410575,4096M,3.5,300,1.37781,300,4096M,3.5,13379768
1647410664,2560M,4.0,300,1.897641,300,2560M,4.0,7276664
1647410671,4096M,2.5,450,0.88142,450,4096M,2.5,73615456
1647410727,4096M,3.5,300,1.37781,300,4096M,3.5,22890616
1647410815,2560M,4.0,300,1.876711,300,2560M,4.0,6255258
1647410826,4096M,2.5,450,0.901482,450,4096M,2.5,73668556
1647410878,4096M,3.5,300,1.37141,300,4096M,3.5,21521400
1647410966,2560M,4.0,300,1.827675,300,2560M,4.0,6851797
1647410981,4096M,2.5,450,0.917661,450,4096M,2.5,73099460
1647411031,4096M,3.5,350,1.327975,350,4096M,3.5,34773636
1647411119,2560M,4.0,350,1.827675,350,2560M,4.0,12217600
1647411137,4096M,2.5,500,0.912762,500,4096M,2.5,77664269
1647411184,4096M,3.5,350,1.308765,350,4096M,3.5,34873032
1647411271,2560M,4.0,350,1.769138,350,2560M,4.0,11285805
1647411297,4096M,2.5,500,0.921138,500,4096M,2.5,76893631
1647411336,4096M,3.5,350,1.297745,350,4096M,3.5,36336013
1647411423,2560M,4.0,350,1.815494,350,2560M,4.0,9291250
1647411456,4096M,2.5,500,0.920879,500,4096M,2.5,76798430
1647411490,4096M,3.5,400,1.25762,400,4096M,3.5,44542962
1647411576,2560M,4.0,400,1.870861,400,2560M,4.0,21795680
1647411617,4096M,2.5,550,0.912724,550,4096M,2.5,78983516
1647411643,4096M,3.5,400,1.289062,400,4096M,3.5,43929252
1647411729,2560M,4.0,400,1.870861,400,2560M,4.0,19239878
1647411776,4096M,2.5,550,0.888106,550,4096M,2.5,80495886
1647411797,4096M,3.5,400,1.289062,400,4096M,3.5,45947740
1647411882,2560M,4.0,400,1.844811,400,2560M,4.0,21279747
1647411935,4096M,2.5,550,0.879304,550,4096M,2.5,80709520
1647411951,4096M,3.5,450,1.338947,450,4096M,3.5,52676163
1647412037,2560M,4.0,450,1.803188,450,2560M,4.0,27712318
1647412095,4096M,2.5,600,0.875749,600,4096M,2.5,84505080
1647412106,4096M,3.5,450,1.345334,450,4096M,3.5,53999775
1647412191,2560M,4.0,450,1.854215,450,2560M,4.0,28794334
1647412255,4096M,2.5,600,0.867051,600,4096M,2.5,85190777
1647412260,4096M,3.5,450,1.345334,450,4096M,3.5,53660353
1647412345,2560M,4.0,450,1.854215,450,2560M,4.0,26107824
1647412416,4096M,3.5,500,1.329294,500,4096M,3.5,59075519
1647412417,4096M,2.5,600,0.864089,600,4096M,2.5,84586409
1647412501,2560M,4.0,500,1.894237,500,2560M,4.0,35686598
1647412571,4096M,3.5,500,1.586595,500,4096M,3.5,35461253
1647412655,2560M,4.0,500,2.152878,500,2560M,4.0,15945214
1647412726,4096M,3.5,500,1.748641,500,4096M,3.5,33879585
1647412810,2560M,4.0,500,2.369761,500,2560M,4.0,16061963
1647412882,4096M,3.5,550,1.838194,550,4096M,3.5,39434439
1647412966,2560M,4.0,550,2.369761,550,2560M,4.0,26581714
1647413037,4096M,3.5,550,1.911244,550,4096M,3.5,39513017
1647413122,2560M,4.0,550,2.317712,550,2560M,4.0,25671978
1647413193,4096M,3.5,550,1.911244,550,4096M,3.5,41190253
1647413278,2560M,4.0,550,2.317712,550,2560M,4.0,24102210
1647413349,4096M,3.5,600,1.817707,600,4096M,3.5,47939073
1647413434,2560M,4.0,600,2.322502,600,2560M,4.0,34256532
1647413506,4096M,3.5,600,1.83009,600,4096M,3.5,48354097
1647413591,2560M,4.0,600,2.322502,600,2560M,4.0,32616936
1647413663,4096M,3.5,600,1.8982,600,4096M,3.5,48908882
1647413747,2560M,4.0,600,2.440337,600,2560M,4.0,14215316
1647415547,2816M,4.0,200,2.442214,200,2816M,4.0,3534
1647415693,2816M,4.0,200,2.756712,200,2816M,4.0,11858
1647415839,2816M,4.0,200,3.057068,200,2816M,4.0,2605
1647415986,2816M,4.0,250,3.057068,250,2816M,4.0,64423
1647416134,2816M,4.0,250,3.006473,250,2816M,4.0,68685
1647416281,2816M,4.0,250,3.006473,250,2816M,4.0,64498
1647416430,2816M,4.0,300,2.953389,300,2816M,4.0,108032
1647416579,2816M,4.0,300,2.968981,300,2816M,4.0,110193
1647416728,2816M,4.0,300,3.054227,300,2816M,4.0,114259
1647416878,2816M,4.0,350,3.054227,350,2816M,4.0,138270
1647417029,2816M,4.0,350,3.038491,350,2816M,4.0,139097
1647417179,2816M,4.0,350,3.086511,350,2816M,4.0,135474
1647417330,2816M,4.0,400,3.086511,400,2816M,4.0,178053
1647417482,2816M,4.0,400,3.055942,400,2816M,4.0,174118
1647417633,2816M,4.0,400,2.922448,400,2816M,4.0,176396
1647417786,2816M,4.0,450,3.052354,450,2816M,4.0,223251
1647417939,2816M,4.0,450,3.178246,450,2816M,4.0,222734
1647418093,2816M,4.0,450,3.178246,450,2816M,4.0,222671
1647418247,2816M,4.0,500,2.977459,500,2816M,4.0,270884
1647418401,2816M,4.0,500,2.977459,500,2816M,4.0,630135
1647418555,2816M,4.0,500,2.988557,500,2816M,4.0,290823
1647418710,2816M,4.0,550,3.118643,550,2816M,4.0,531670
1647418865,2816M,4.0,550,3.14737,550,2816M,4.0,399246
1647419019,2816M,4.0,550,3.14737,550,2816M,4.0,393805
1647419175,2816M,4.0,600,3.037563,600,2816M,4.0,7028430
1647419332,2816M,4.0,600,3.037563,600,2816M,4.0,9509337
1647419488,2816M,4.0,600,2.945759,600,2816M,4.0,6415150
1647420852,3072M,4.0,150,2.046484,150,3072M,4.0,2536
1647421142,3072M,4.0,150,2.434834,150,3072M,4.0,1062
1647421288,3072M,4.0,200,2.591946,200,3072M,4.0,3604
1647421434,3072M,4.0,200,2.797298,200,3072M,4.0,12978
1647421581,3072M,4.0,200,2.797298,200,3072M,4.0,14665
1647421728,3072M,4.0,250,2.88313,250,3072M,4.0,61566
1647421875,3072M,4.0,250,2.959763,250,3072M,4.0,60378
1647422023,3072M,4.0,250,2.984464,250,3072M,4.0,57606
1647422172,3072M,4.0,300,3.041532,300,3072M,4.0,117681
1647422320,3072M,4.0,300,3.041532,300,3072M,4.0,119064
1647422469,3072M,4.0,300,2.968237,300,3072M,4.0,101552
1647422619,3072M,4.0,350,2.97012,350,3072M,4.0,174087
1647422769,3072M,4.0,350,3.04115,350,3072M,4.0,142686
1647422919,3072M,4.0,350,3.04115,350,3072M,4.0,134556
1647423071,3072M,4.0,400,3.029948,400,3072M,4.0,235114
1647423223,3072M,4.0,400,2.963858,400,3072M,4.0,183516
1647423374,3072M,4.0,400,3.015403,400,3072M,4.0,185293
1647423527,3072M,4.0,450,3.015403,450,3072M,4.0,257117
1647423680,3072M,4.0,450,2.975996,450,3072M,4.0,224713
1647423833,3072M,4.0,450,2.972439,450,3072M,4.0,210118
1647423987,3072M,4.0,500,3.021816,500,3072M,4.0,282084
1647424141,3072M,4.0,500,3.085919,500,3072M,4.0,311115
1647424296,3072M,4.0,500,3.085919,500,3072M,4.0,293790
1647424452,3072M,4.0,550,3.066295,550,3072M,4.0,414448
1647424607,3072M,4.0,550,3.066295,550,3072M,4.0,416417
1647424762,3072M,4.0,550,2.983087,550,3072M,4.0,424377
1647424917,3072M,4.0,600,3.047218,600,3072M,4.0,6942942
1647425074,3072M,4.0,600,3.047218,600,3072M,4.0,7812259
1647425229,3072M,4.0,600,3.188436,600,3072M,4.0,6564564
1647426593,3328M,4.0,150,2.207516,150,3328M,4.0,1457
1647426738,3328M,4.0,150,2.345912,150,3328M,4.0,1671
1647427029,3328M,4.0,200,2.789722,200,3328M,4.0,6131
1647427175,3328M,4.0,200,2.957988,200,3328M,4.0,1944
1647427321,3328M,4.0,200,2.970576,200,3328M,4.0,3337
1647427469,3328M,4.0,250,3.020686,250,3328M,4.0,84450
1647427616,3328M,4.0,250,3.063375,250,3328M,4.0,96335
1647427763,3328M,4.0,250,3.063375,250,3328M,4.0,97531
1647427912,3328M,4.0,300,3.041168,300,3328M,4.0,142026
1647428061,3328M,4.0,300,3.004664,300,3328M,4.0,132527
1647428210,3328M,4.0,300,3.004664,300,3328M,4.0,124919
1647428360,3328M,4.0,350,2.935168,350,3328M,4.0,175753
1647428511,3328M,4.0,350,3.080938,350,3328M,4.0,163472
1647428661,3328M,4.0,350,3.080938,350,3328M,4.0,168377
1647428813,3328M,4.0,400,3.078195,400,3328M,4.0,209208
1647428965,3328M,4.0,400,3.020826,400,3328M,4.0,191806
1647429116,3328M,4.0,400,3.053553,400,3328M,4.0,232468
1647429269,3328M,4.0,450,3.045032,450,3328M,4.0,248696
1647429422,3328M,4.0,450,3.092221,450,3328M,4.0,271419
1647429574,3328M,4.0,450,3.092221,450,3328M,4.0,433994
1647429729,3328M,4.0,500,2.994963,500,3328M,4.0,1810459
1647429884,3328M,4.0,500,2.994963,500,3328M,4.0,449192
1647430038,3328M,4.0,500,3.00607,500,3328M,4.0,3104239
1647430194,3328M,4.0,550,3.00607,550,3328M,4.0,2523520
1647430350,3328M,4.0,550,3.131799,550,3328M,4.0,5963723
1647430506,3328M,4.0,550,3.131799,550,3328M,4.0,8597475
1647430663,3328M,4.0,600,3.04967,600,3328M,4.0,12467126
1647430819,3328M,4.0,600,3.04967,600,3328M,4.0,15439911
1647430976,3328M,4.0,600,3.117156,600,3328M,4.0,12704629
1647432340,3584M,4.0,150,2.251704,150,3584M,4.0,1384
1647432630,3584M,4.0,150,2.503196,150,3584M,4.0,2347
1647432776,3584M,4.0,200,2.708928,200,3584M,4.0,1648
1647432922,3584M,4.0,200,2.968366,200,3584M,4.0,10776
1647433068,3584M,4.0,200,2.968366,200,3584M,4.0,3480
1647433215,3584M,4.0,250,2.885808,250,3584M,4.0,86143
1647433363,3584M,4.0,250,2.978981,250,3584M,4.0,93544
1647433510,3584M,4.0,250,2.978981,250,3584M,4.0,95421
1647433659,3584M,4.0,300,2.897079,300,3584M,4.0,125762
1647433808,3584M,4.0,300,3.095243,300,3584M,4.0,122085
1647433957,3584M,4.0,300,3.095243,300,3584M,4.0,117863
1647434107,3584M,4.0,350,2.969411,350,3584M,4.0,157887
1647434257,3584M,4.0,350,2.931443,350,3584M,4.0,172219
1647434408,3584M,4.0,350,3.089225,350,3584M,4.0,141714
1647434559,3584M,4.0,400,3.089225,400,3584M,4.0,176416
1647434712,3584M,4.0,400,3.040705,400,3584M,4.0,176693
1647434864,3584M,4.0,400,3.011567,400,3584M,4.0,214886
1647435018,3584M,4.0,450,2.999139,450,3584M,4.0,375891
1647435170,3584M,4.0,450,2.999139,450,3584M,4.0,266342
1647435324,3584M,4.0,450,3.079809,450,3584M,4.0,267730
1647435479,3584M,4.0,500,3.079809,500,3584M,4.0,695222
1647435633,3584M,4.0,500,3.019966,500,3584M,4.0,329714
1647435786,3584M,4.0,500,3.11235,500,3584M,4.0,415407
1647435942,3584M,4.0,550,3.11235,550,3584M,4.0,6714511
1647436098,3584M,4.0,550,3.048117,550,3584M,4.0,10346096
1647436253,3584M,4.0,550,3.081239,550,3584M,4.0,7434305
1647436410,3584M,4.0,600,3.081239,600,3584M,4.0,9788589
1647436566,3584M,4.0,600,3.180382,600,3584M,4.0,12763102
1647436723,3584M,4.0,600,3.180382,600,3584M,4.0,13795624
1647437512,3840M,4.0,50,1.193204,50,3840M,4.0,5788
1647438087,3840M,4.0,150,2.249038,150,3840M,4.0,2836
1647438232,3840M,4.0,150,2.54749,150,3840M,4.0,1527
1647438377,3840M,4.0,150,2.54749,150,3840M,4.0,24482
1647438524,3840M,4.0,200,2.592554,200,3840M,4.0,37927
1647438671,3840M,4.0,200,2.947902,200,3840M,4.0,1930
1647438819,3840M,4.0,200,2.947902,200,3840M,4.0,4482
1647438969,3840M,4.0,250,3.044068,250,3840M,4.0,119633
1647439119,3840M,4.0,250,3.044068,250,3840M,4.0,104077
1647439268,3840M,4.0,250,2.976014,250,3840M,4.0,118364
1647439417,3840M,4.0,300,3.116458,300,3840M,4.0,121262
1647439568,3840M,4.0,300,3.116458,300,3840M,4.0,143290
1647439720,3840M,4.0,300,2.982935,300,3840M,4.0,140968
1647439872,3840M,4.0,350,2.910269,350,3840M,4.0,178186
1647440026,3840M,4.0,350,2.865316,350,3840M,4.0,188548
1647440178,3840M,4.0,350,2.990431,350,3840M,4.0,208396
1647440332,3840M,4.0,400,2.990431,400,3840M,4.0,241657
1647440487,3840M,4.0,400,3.024965,400,3840M,4.0,298382
1647440640,3840M,4.0,400,3.024965,400,3840M,4.0,285669
1647440795,3840M,4.0,450,3.042558,450,3840M,4.0,364701
1647440952,3840M,4.0,450,3.042558,450,3840M,4.0,560637
1647441109,3840M,4.0,450,2.915422,450,3840M,4.0,448113
1647441266,3840M,4.0,500,2.992741,500,3840M,4.0,7023290
1647441424,3840M,4.0,500,3.138553,500,3840M,4.0,5939609
1647441582,3840M,4.0,500,3.138553,500,3840M,4.0,8084190
1647441741,3840M,4.0,550,3.131299,550,3840M,4.0,14912895
1647441897,3840M,4.0,550,3.231425,550,3840M,4.0,9368868
1647442055,3840M,4.0,550,3.231425,550,3840M,4.0,7062806
1647442212,3840M,4.0,600,3.080449,600,3840M,4.0,15292440
1647442374,3840M,4.0,600,3.069489,600,3840M,4.0,16561556
1647442535,3840M,4.0,600,3.241375,600,3840M,4.0,15571621
1647444051,4096M,4.0,150,2.498458,150,4096M,4.0,12442
1647444197,4096M,4.0,150,2.498458,150,4096M,4.0,1913
1647444345,4096M,4.0,200,2.693395,200,4096M,4.0,4672
1647444493,4096M,4.0,200,2.906813,200,4096M,4.0,18064
1647444640,4096M,4.0,200,2.929128,200,4096M,4.0,5893
1647444789,4096M,4.0,250,2.955618,250,4096M,4.0,87528
1647444939,4096M,4.0,250,2.955618,250,4096M,4.0,190751
1647445089,4096M,4.0,250,2.932412,250,4096M,4.0,108216
1647445238,4096M,4.0,300,3.091093,300,4096M,4.0,138272
1647445541,4096M,4.0,300,2.909694,300,4096M,4.0,152328
1647445692,4096M,4.0,350,2.909694,350,4096M,4.0,198216
1647445843,4096M,4.0,350,2.980807,350,4096M,4.0,198389
1647445995,4096M,4.0,350,2.980807,350,4096M,4.0,176588
1647446150,4096M,4.0,400,2.965007,400,4096M,4.0,252680
1647446302,4096M,4.0,400,2.965007,400,4096M,4.0,201876
1647446455,4096M,4.0,400,3.053683,400,4096M,4.0,229894
1647446611,4096M,4.0,450,3.053683,450,4096M,4.0,404757
1647446767,4096M,4.0,450,2.976398,450,4096M,4.0,427614
1647446922,4096M,4.0,450,3.068912,450,4096M,4.0,342421
1647447081,4096M,4.0,500,3.068912,500,4096M,4.0,2153133
1647447239,4096M,4.0,500,2.999759,500,4096M,4.0,3310426
1647447394,4096M,4.0,500,3.05017,500,4096M,4.0,863973
1647447553,4096M,4.0,550,3.063503,550,4096M,4.0,7788750
1647447713,4096M,4.0,550,3.086354,550,4096M,4.0,10718613
1647447870,4096M,4.0,550,3.177209,550,4096M,4.0,11880831
1647448031,4096M,4.0,600,3.177209,600,4096M,4.0,16632168
1647448191,4096M,4.0,600,3.085134,600,4096M,4.0,14652019
1647448352,4096M,4.0,600,3.221809,600,4096M,4.0,18999604
1647449288,1024M,3.5,100,1.420942,100,1024M,3.5,1880
1647449433,1024M,3.5,100,1.675455,100,1024M,3.5,1169
1647449576,1024M,3.5,100,1.816125,100,1024M,3.5,1993
1647449723,1024M,3.5,150,2.007827,150,1024M,3.5,5151
1647449868,1024M,3.5,150,2.070077,150,1024M,3.5,18282
1647450014,1024M,3.5,150,2.106529,150,1024M,3.5,1568
1647450161,1024M,3.5,200,2.329158,200,1024M,3.5,73273
1647450308,1024M,3.5,200,2.537989,200,1024M,3.5,89741
1647450455,1024M,3.5,200,2.537989,200,1024M,3.5,144610
1647450604,1024M,3.5,250,2.415149,250,1024M,3.5,148377
1647450753,1024M,3.5,250,2.382863,250,1024M,3.5,141231
1647450902,1024M,3.5,250,2.400613,250,1024M,3.5,160683
1647451052,1024M,3.5,300,2.400613,300,1024M,3.5,211179
1647451203,1024M,3.5,300,2.454675,300,1024M,3.5,194026
1647451352,1024M,3.5,300,2.454675,300,1024M,3.5,243828
1647451504,1024M,3.5,350,2.342163,350,1024M,3.5,296482
1647451657,1024M,3.5,350,2.342163,350,1024M,3.5,271727
1647451810,1024M,3.5,350,2.325345,350,1024M,3.5,297346
1647451966,1024M,3.5,400,2.351045,400,1024M,3.5,5971331
1647452122,1024M,3.5,400,2.351045,400,1024M,3.5,6795891
1647452277,1024M,3.5,400,2.281277,400,1024M,3.5,2643409
1647452431,1024M,3.5,450,2.281277,450,1024M,3.5,151346
1647452585,1024M,3.5,450,2.201415,450,1024M,3.5,32685
1647453992,1280M,3.5,50,1.168437,50,1280M,3.5,1241
1647454136,1280M,3.5,100,1.468515,100,1280M,3.5,3064
1647454280,1280M,3.5,100,1.748218,100,1280M,3.5,1306
1647454570,1280M,3.5,150,1.988964,150,1280M,3.5,6871
1647454715,1280M,3.5,150,2.184294,150,1280M,3.5,2532
1647454861,1280M,3.5,150,2.255633,150,1280M,3.5,3260
1647455009,1280M,3.5,200,2.392143,200,1280M,3.5,88916
1647455157,1280M,3.5,200,2.416695,200,1280M,3.5,103488
1647455303,1280M,3.5,200,2.416695,200,1280M,3.5,102302
1647455452,1280M,3.5,250,2.39016,250,1280M,3.5,154434
1647455601,1280M,3.5,250,2.39016,250,1280M,3.5,147200
1647455751,1280M,3.5,250,2.410854,250,1280M,3.5,140415
1647455901,1280M,3.5,300,2.410854,300,1280M,3.5,189896
1647456051,1280M,3.5,300,2.342446,300,1280M,3.5,213805
1647456201,1280M,3.5,300,2.291725,300,1280M,3.5,205201
1647456353,1280M,3.5,350,2.317116,350,1280M,3.5,285944
1647456506,1280M,3.5,350,2.410994,350,1280M,3.5,312565
1647456659,1280M,3.5,350,2.439416,350,1280M,3.5,347032
1647456813,1280M,3.5,400,2.439416,400,1280M,3.5,5588756
1647456966,1280M,3.5,400,2.396829,400,1280M,3.5,628745
1647457119,1280M,3.5,400,2.389725,400,1280M,3.5,1674975
1647457274,1280M,3.5,450,2.388579,450,1280M,3.5,7220609
1647457736,1280M,3.5,500,1.498533,500,1280M,3.5,27265042
1647458988,1536M,3.5,100,1.294079,100,1536M,3.5,1917
1647459132,1536M,3.5,100,1.711347,100,1536M,3.5,1910
1647459276,1536M,3.5,100,1.72697,100,1536M,3.5,1201
1647459422,1536M,3.5,150,1.95423,150,1536M,3.5,5194
1647459567,1536M,3.5,150,2.288675,150,1536M,3.5,4257
1647459713,1536M,3.5,150,2.280601,150,1536M,3.5,2401
1647459859,1536M,3.5,200,2.250627,200,1536M,3.5,75475
1647460007,1536M,3.5,200,2.326095,200,1536M,3.5,76963
1647460154,1536M,3.5,200,2.371237,200,1536M,3.5,75754
1647460303,1536M,3.5,250,2.392162,250,1536M,3.5,149684
1647460451,1536M,3.5,250,2.340829,250,1536M,3.5,134314
1647460599,1536M,3.5,250,2.428806,250,1536M,3.5,145660
1647460750,1536M,3.5,300,2.428806,300,1536M,3.5,194521
1647460901,1536M,3.5,300,2.340565,300,1536M,3.5,207202
1647461051,1536M,3.5,300,2.352007,300,1536M,3.5,232420
1647461203,1536M,3.5,350,2.352007,350,1536M,3.5,232432
1647461353,1536M,3.5,350,2.312356,350,1536M,3.5,273133
1647461507,1536M,3.5,350,2.306631,350,1536M,3.5,266312
1647461662,1536M,3.5,400,2.280506,400,1536M,3.5,1042263
1647461816,1536M,3.5,400,2.328895,400,1536M,3.5,2217583
1647461971,1536M,3.5,400,2.409398,400,1536M,3.5,5177288
1647462128,1536M,3.5,450,2.409398,450,1536M,3.5,9483812
1647462283,1536M,3.5,450,2.378877,450,1536M,3.5,10386342
1647462440,1536M,3.5,450,2.362909,450,1536M,3.5,14733095
1647462595,1536M,3.5,500,2.313336,500,1536M,3.5,152540
1647462751,1536M,3.5,500,2.04227,500,1536M,3.5,142310
1647462908,1536M,3.5,500,1.839496,500,1536M,3.5,12160695
1647463065,1536M,3.5,550,1.913201,550,1536M,3.5,26915012
1647464752,1792M,3.5,100,1.713609,100,1792M,3.5,2990
1647464898,1792M,3.5,150,1.808555,150,1792M,3.5,26953
1647465043,1792M,3.5,150,2.188632,150,1792M,3.5,2896
1647465188,1792M,3.5,150,2.200727,150,1792M,3.5,2395
1647465335,1792M,3.5,200,2.374044,200,1792M,3.5,89042
1647465482,1792M,3.5,200,2.401795,200,1792M,3.5,83694
1647465628,1792M,3.5,200,2.406776,200,1792M,3.5,84631
1647465777,1792M,3.5,250,2.406776,250,1792M,3.5,133271
1647465926,1792M,3.5,250,2.386412,250,1792M,3.5,144234
1647466074,1792M,3.5,250,2.429584,250,1792M,3.5,138478
1647466225,1792M,3.5,300,2.429584,300,1792M,3.5,210747
1647466375,1792M,3.5,300,2.362115,300,1792M,3.5,184060
1647466526,1792M,3.5,300,2.362115,300,1792M,3.5,197244
1647466677,1792M,3.5,350,2.321863,350,1792M,3.5,286214
1647466830,1792M,3.5,350,2.324351,350,1792M,3.5,290686
1647466980,1792M,3.5,350,2.413233,350,1792M,3.5,284679
1647467131,1792M,3.5,400,2.413233,400,1792M,3.5,354964
1647467285,1792M,3.5,400,2.390999,400,1792M,3.5,665951
1647467438,1792M,3.5,400,2.432002,400,1792M,3.5,2080961
1647467592,1792M,3.5,450,2.432002,450,1792M,3.5,8398789
1647467748,1792M,3.5,450,2.382548,450,1792M,3.5,11224951
1647467905,1792M,3.5,450,2.473345,450,1792M,3.5,8392096
1647468061,1792M,3.5,500,2.495747,500,1792M,3.5,15342674
1647468218,1792M,3.5,500,2.495747,500,1792M,3.5,18530084
1647468375,1792M,3.5,500,2.487393,500,1792M,3.5,16316389
1647468529,1792M,3.5,550,2.443397,550,1792M,3.5,165088
1647468689,1792M,3.5,550,1.980716,550,1792M,3.5,25335683
1647468848,1792M,3.5,550,2.264024,550,1792M,3.5,22942019
1647469006,1792M,3.5,600,2.264024,600,1792M,3.5,33041484
1647469163,1792M,3.5,600,2.187558,600,1792M,3.5,103489
1647470398,2048M,3.5,100,1.709959,100,2048M,3.5,1175
1647470542,2048M,3.5,100,1.709959,100,2048M,3.5,1767
1647470688,2048M,3.5,150,1.61809,150,2048M,3.5,3511
1647470834,2048M,3.5,150,2.192548,150,2048M,3.5,2790
1647470979,2048M,3.5,150,2.22282,150,2048M,3.5,18249
1647471127,2048M,3.5,200,2.271498,200,2048M,3.5,92745
1647471274,2048M,3.5,200,2.356454,200,2048M,3.5,86227
1647471421,2048M,3.5,200,2.360191,200,2048M,3.5,94594
1647471569,2048M,3.5,250,2.441926,250,2048M,3.5,135673
1647471718,2048M,3.5,250,2.441926,250,2048M,3.5,137944
1647471867,2048M,3.5,250,2.416358,250,2048M,3.5,131544
1647472017,2048M,3.5,300,2.481947,300,2048M,3.5,190145
1647472167,2048M,3.5,300,2.481947,300,2048M,3.5,204968
1647472317,2048M,3.5,300,2.376991,300,2048M,3.5,193589
1647472470,2048M,3.5,350,2.460197,350,2048M,3.5,286516
1647472622,2048M,3.5,350,2.460197,350,2048M,3.5,254941
1647472774,2048M,3.5,350,2.423614,350,2048M,3.5,261776
1647472929,2048M,3.5,400,2.357723,400,2048M,3.5,4231464
1647473081,2048M,3.5,400,2.346379,400,2048M,3.5,473868
1647473233,2048M,3.5,400,2.346379,400,2048M,3.5,336838
1647473387,2048M,3.5,450,2.393604,450,2048M,3.5,5580142
1647473541,2048M,3.5,450,2.393604,450,2048M,3.5,6677255
1647473697,2048M,3.5,450,2.409738,450,2048M,3.5,8491225
1647473854,2048M,3.5,500,2.504433,500,2048M,3.5,20921142
1647474012,2048M,3.5,500,2.504433,500,2048M,3.5,16401363
1647474167,2048M,3.5,500,2.527829,500,2048M,3.5,16663730
1647474324,2048M,3.5,550,2.527829,550,2048M,3.5,23585954
1647474482,2048M,3.5,550,2.473345,550,2048M,3.5,23081146
1647474638,2048M,3.5,550,2.538538,550,2048M,3.5,21841734
1647474794,2048M,3.5,600,2.538538,600,2048M,3.5,27286402
1647474953,2048M,3.5,600,2.46345,600,2048M,3.5,28636075
1647475113,2048M,3.5,600,2.503189,600,2048M,3.5,28775498
1647475618,2304M,3.5,50,2.3274,50,2304M,3.5,1954
1647476047,2304M,3.5,100,1.556063,100,2304M,3.5,1254
1647476335,2304M,3.5,100,1.776336,100,2304M,3.5,2572
1647476480,2304M,3.5,150,1.976513,150,2304M,3.5,1870
